Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
15,30720,499.68808,258.21872,1133.738,151.25734,98.42628205128206,306.5392,136.88385,584.6061,178.54347,155.85715,162.4,9.5317730434782614995e-05,0.0002859531819397993029,9.5317730434782614995e-05,0.0002859531819397993029,0.26145965,0.056684777,-0.14310604,30.912516,0.36470294,-2.013454,82.911865,41.588593,365.6793,24.631598,-0.39481565,0.6842973,2.4278963,-8.732848,0.39481565,265.5304081439972
16,32768,376.59305,223.11212,1090.0898,142.86574,98.34834834834835,307.75934,111.38777,448.97772,153.75499,97.190475,103.5,9.49832826086956562e-05,0.00028494983779264212166,9.49832826086956562e-05,0.00028494983779264212166,0.22644123,0.044540655,-0.12472002,33.508354,0.3212944,-2.0965655,88.70396,42.943737,462.7934,31.338999,-0.41897783,0.66251403,3.0901957,-7.676389,0.41897783,285.6713898181915
17,34816,336.79926,225.44586,992.1933,143.58122,96.68055555555556,379.91885,144.18939,583.20184,150.60156,76.111115,164.1,9.464883478260869741e-05,0.0002839464936454849404,9.464883478260869741e-05,0.0002839464936454849404,0.19627157,0.03410935,-0.11517881,35.44936,0.28250325,-2.8868036,93.26114,43.214607,477.1049,30.867085,-0.4395258,0.6406618,3.7578163,-7.6127014,0.4395258,303.5186824798584
18,36864,261.52594,133.99913,774.905,130.70418,93.30126582278481,347.48074,163.98703,653.7847,155.41125,58.54286,129.1,9.4314386956521738615e-05,0.00028294314949832772584,9.4314386956521738615e-05,0.00028294314949832772584,0.17021066,0.024154164,-0.11070774,39.21453,0.24791785,-5.2467318,95.83676,40.48636,507.22806,24.191492,-0.4564994,0.62624365,3.8172534,-7.5740914,0.4564994,318.42206716537476
19,38912,259.43982,154.3358,895.761,136.92657,88.53530751708428,293.4818,191.10591,807.00836,178.95387,45.75,77.4,9.3979939130434790925e-05,0.0002819398053511705446,9.3979939130434790925e-05,0.0002819398053511705446,0.1477135,0.015745876,-0.097916305,45.592495,0.21960475,-6.742485,93.9645,33.552696,436.02878,20.9809,-0.4873387,0.5810129,2.476477,-7.028469,0.48733875,336.47339153289795
20,40960,222.73695,68.21679,441.4259,144.2882,84.05749486652978,258.404,87.04701,400.89554,155.44977,43.104168,71.1,9.364549130434783213e-05,0.00028093646120401336334,9.364549130434783213e-05,0.00028093646120401336334,0.12807132,0.011769377,-0.077010185,46.696606,0.19585107,-3.4477003,95.87449,30.364223,309.73605,44.162895,-0.52935654,0.5213938,2.1863368,-8.875822,0.5293565,353.3646011352539
21,43008,241.40445,107.87089,660.0654,146.43802,80.64352720450282,207.79825,38.178616,270.62354,140.22101,44.5,58.5,9.331104347826087334e-05,0.00027993311705685614876,9.331104347826087334e-05,0.00027993311705685614876,0.111218244,0.009549897,-0.06672398,47.202057,0.17139885,-3.1950417,101.82414,30.745756,329.79437,43.604942,-0.5412301,0.5058992,2.6243544,-7.464186,0.54122996,368.63762855529785
22,45056,219.77635,89.094505,568.19885,145.4104,77.7923875432526,197.9244,44.062595,275.805,133.42126,44.02222,41.1,9.2976595652173914545e-05,0.00027892977290969896752,9.2976595652173914545e-05,0.00027892977290969896752,0.09666055,0.0074447324,-0.060087338,50.402843,0.15044503,-4.1472945,107.013916,30.457222,335.28644,38.828674,-0.55661166,0.4825125,2.5806386,-6.209237,0.55661166,385.91251397132874
23,47104,195.37968,47.12382,421.8607,132.35548,73.82915360501568,184.05359,52.29009,335.65826,150.09079,35.65,35.0,9.264214782608695575e-05,0.00027792642876254178627,9.264214782608695575e-05,0.00027792642876254178627,0.08403376,0.0057265153,-0.054340582,50.632603,0.1331533,-4.7168384,111.83092,28.686821,339.17517,39.996098,-0.58472747,0.43842128,1.9598889,-6.1177254,0.5847274,402.08389472961426
24,49152,188.99359,46.527283,396.90976,133.31967,68.53138075313808,203.40402,35.48133,267.94653,157.93567,25.746836,36.8,9.230770000000000806e-05,0.00027692308461538460502,9.230770000000000806e-05,0.00027692308461538460502,0.07305493,0.004376561,-0.048545495,44.13734,0.11794197,-4.534084,116.53987,25.764872,322.94214,53.82086,-0.61463946,0.37756306,1.2845144,-6.7749424,0.61463946,415.84928846359253
25,51200,185.16563,44.50129,374.82364,128.99966,63.75716064757161,192.12717,39.428246,290.1282,149.21274,23.95349,35.3,9.197325217391304927e-05,0.00027591974046822739044,9.197325217391304927e-05,0.00027591974046822739044,0.063553184,0.003452171,-0.042371567,37.3674,0.10403011,-3.0802753,122.46589,23.327902,301.51215,70.137276,-0.6369294,0.3204297,1.2995205,-6.104269,0.63692945,430.6932039260864
26,53248,179.59076,32.139835,289.73276,130.70747,59.489385474860335,172.10458,22.611393,207.73222,146.29839,22.23913,27.8,9.1638804347826090475e-05,0.0002749163963210702092,9.1638804347826090475e-05,0.0002749163963210702092,0.05533852,0.0029270137,-0.036751285,35.890385,0.09097457,-2.2264085,129.45558,21.941032,291.96973,78.75123,-0.6438288,0.30216664,1.0309637,-5.480705,0.6438288,447.4214746952057
27,55296,180.8962,27.729479,254.89732,138.08553,55.959514170040485,175.6271,19.531925,216.6568,150.73438,21.989246,21.0,9.130435652173913168e-05,0.00027391305217391302795,9.130435652173913168e-05,0.00027391305217391302795,0.048401304,0.0025129989,-0.03229,35.95333,0.07966606,-2.4581666,135.70985,20.85616,301.00098,83.26979,-0.6458601,0.29453972,0.97238994,-5.4102964,0.64586014,465.31955337524414
28,57344,189.01949,42.94862,451.2105,139.28235,53.23212627669452,172.86055,17.577892,207.73235,144.76222,22.955055,24.1,9.096990869565217289e-05,0.00027290970802675581337,9.096990869565217289e-05,0.00027290970802675581337,0.042217292,0.0020863027,-0.028571824,35.136253,0.06969414,-3.2665706,141.45842,19.764,297.74408,83.46066,-0.6507568,0.27779788,0.95890427,-6.9054093,0.6507567,482.4555423259735
29,59392,183.7173,36.611267,321.88184,135.10957,50.79469632164243,178.57454,16.883017,213.17747,157.26262,22.26087,19.1,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.036832776,0.0016561486,-0.025340889,33.6178,0.061038036,-4.4204535,146.09955,18.648,294.99774,79.043045,-0.65711904,0.2584137,0.6940441,-4.87523,0.65711915,498.5697877407074
30,61440,180.26283,30.754618,294.6221,138.4849,48.412923561859735,163.13982,20.932045,213.61119,139.50185,20.57,14.9,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,0.03215209,0.0012751648,-0.0222971,32.21497,0.053507987,-4.949125,150.05469,18.011051,298.66782,83.59975,-0.66416436,0.22770067,0.5794543,-5.2962117,0.66416454,513.4755454063416
31,63488,185.46526,40.121567,427.834,135.8328,46.43964886613021,181.59686,23.680143,236.58916,144.24742,20.887754,20.4,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,0.028076343,0.0009578544,-0.019596329,31.570522,0.04684126,-6.0548596,153.1691,17.858698,303.85345,78.18753,-0.66826904,0.20884173,0.48201895,-4.953683,0.66826904,529.1525411605835
32,65536,186.51628,36.907707,378.39468,126.82199,44.73037542662116,184.69124,19.65522,218.87021,152.31784,20.887754,30.5,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,0.024534112,0.00070723833,-0.017158946,32.953365,0.04102874,-6.868906,156.02719,18.242617,302.43317,77.52348,-0.67221975,0.190551,0.3124938,-5.108876,0.67221975,545.3973863124847
33,67584,189.32365,39.06131,320.49765,127.51763,43.06246016571065,192.20975,25.916431,256.9009,161.01276,19.567308,19.6,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,0.021446008,0.0005183731,-0.014999744,34.192524,0.035931073,-7.5478907,158.36226,18.85426,297.5782,73.79379,-0.6753038,0.17936268,0.19423163,-6.0801873,0.6753038,561.8623642921448
34,69632,186.95683,42.705395,419.85995,135.48018,41.72079089275015,194.62827,37.70849,270.61322,141.37492,20.67,25.6,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,0.018759448,0.0003794598,-0.0130893355,37.128975,0.03145566,-8.193817,160.77559,19.693367,311.8043,72.65346,-0.6766739,0.16453464,0.17037785,-5.7931237,0.67667395,580.7523140907288
35,71680,185.2572,33.129875,277.50433,129.54202,40.52432126696833,186.84335,17.864222,203.23668,151.09015,20.353535,21.4,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,0.01641479,0.00027624884,-0.011439984,38.206615,0.027554931,-8.9717455,163.13332,20.390347,310.8836,73.79463,-0.6785423,0.15593952,0.070370436,-6.0519047,0.6785423,599.9892780780792
36,73728,194.23543,57.06683,533.77234,130.88998,39.532439678284184,174.29227,31.58014,234.37982,138.62665,21.453608,19.6,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,0.014372394,0.0001978565,-0.010013421,39.227383,0.024138972,-10.745492,165.1824,21.037548,313.02258,72.609886,-0.6794227,0.14855076,0.044298887,-5.024126,0.6794228,620.436137676239
37,75776,190.78407,59.792713,505.34818,136.66142,38.67942827973456,195.86362,17.305368,225.6013,155.21764,21.75532,27.5,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,0.012587951,0.00014017893,-0.008749898,39.508263,0.021156909,-11.570473,166.95453,21.746698,304.0541,69.87391,-0.68058634,0.14152817,-0.065218806,-5.6852884,0.6805862,634.9225158691406
38,77824,201.376,47.218697,343.07587,134.55493,37.990234375,194.91037,38.340466,268.34125,145.15572,22.820225,26.2,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,0.011032209,9.936455e-05,-0.0076488177,40.69181,0.018546423,-12.617112,168.76674,22.600952,310.2541,71.36044,-0.68098325,0.13443147,-0.13499022,-4.9140663,0.6809832,650.3089921474457
39,79872,191.41621,51.42674,403.13614,136.24391,37.24626865671642,191.65662,39.59715,282.69305,144.0713,21.375,20.1,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,0.009671632,6.9807604e-05,-0.006697634,43.070892,0.016267698,-14.073347,170.35468,23.318455,316.52307,66.2379,-0.68186265,0.1315107,-0.2014103,-6.835973,0.6818625,668.4360864162445
40,81920,193.522,36.648064,344.33853,135.07878,36.47284060552093,181.46976,27.549133,231.91428,146.7552,20.215687,22.5,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,0.008484114,4.8734706e-05,-0.005866574,44.251514,0.014274612,-15.686456,171.31656,23.871618,319.21658,68.52253,-0.6823763,0.12850504,-0.2115289,-8.541795,0.6823763,685.9821016788483
41,83968,194.18233,48.266624,394.0819,142.29637,35.80383795309169,209.77812,30.977442,259.78464,167.73663,20.626263,30.7,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,0.0074447896,3.3853623e-05,-0.0051375898,44.458206,0.012527644,-16.810028,171.72896,23.914955,328.0386,63.835064,-0.6826182,0.1262699,-0.24925995,-5.201493,0.6826184,702.975643157959
42,86016,201.88985,55.24068,484.07013,136.18344,35.35141800246609,211.46089,74.63091,415.9219,143.17099,23.295454,20.6,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,0.006536723,2.3643774e-05,-0.0045051416,43.97089,0.011002611,-17.93122,172.32413,24.245428,320.20483,63.225956,-0.6830644,0.12406326,-0.23056126,-4.891039,0.6830644,720.080221414566
43,88064,200.21574,58.17344,600.1089,133.29768,34.81376037959668,202.60541,66.50985,387.22153,149.8046,21.1875,24.3,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.005741316,1.6479713e-05,-0.0039489893,45.99871,0.009662878,-18.622032,172.87646,24.775694,328.26007,71.173096,-0.68290275,0.121995464,-0.27761745,-5.447539,0.6829028,734.894476890564
44,90112,194.09758,51.51886,455.143,137.71156,34.278158295281585,226.77261,72.30383,399.09702,163.71027,20.595959,27.9,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.0050458163,1.1516848e-05,-0.003467407,47.94296,0.008493303,-20.055626,173.60803,25.180485,321.72238,74.87123,-0.68310887,0.12141171,-0.30649972,-4.5635304,0.6831088,751.4617455005646
45,92160,195.55264,56.653313,521.90686,132.30266,33.75347985347985,209.19695,72.43796,410.22592,140.91762,20.235294,21.5,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.004435862,8.027164e-06,-0.003046746,48.667492,0.007468833,-20.621344,173.88936,25.607319,318.495,68.75431,-0.6836078,0.12208394,-0.29431975,-4.854709,0.6836078,768.821995973587
46,94208,202.38211,47.69644,378.8156,131.03299,33.28904593639576,203.55124,34.42852,247.52983,149.65761,20.61,28.1,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.003902107,5.6508447e-06,-0.002674998,48.884758,0.006567523,-21.173437,174.3008,25.75907,321.0912,69.73126,-0.6829389,0.11886916,-0.31049955,-5.431608,0.68293893,786.8946077823639
47,96256,215.90646,64.18847,498.27863,138.15645,33.06630024046719,218.89929,54.892303,344.60892,154.28992,25.28395,24.1,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.0034336438,3.943792e-06,-0.0023541627,51.138905,0.0057808743,-22.725864,174.92834,26.196798,319.3476,69.4564,-0.6834657,0.12116461,-0.27812004,-4.7130394,0.6834658,802.5180220603943
48,98304,208.58485,60.929684,465.4818,147.07005,32.71048252911814,190.95184,36.389713,254.75476,142.57825,21.69149,23.6,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.0030232205,2.756592e-06,-0.0020718134,52.349823,0.005090146,-23.813713,175.48071,26.533222,322.9707,71.9295,-0.68354267,0.11971587,-0.3406067,-5.1652226,0.6835426,821.0909299850464
49,100352,206.21101,72.688675,608.32513,137.0076,32.36870967741935,193.19795,50.429382,296.64758,139.65125,21.557896,20.7,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.0026627567,1.9259867e-06,-0.0018234071,52.94784,0.0044826786,-25.22978,175.78008,27.027992,314.1214,72.80754,-0.68335104,0.11896252,-0.35724127,-4.9483356,0.683351,837.324697971344
50,102400,195.51884,45.250282,426.0849,137.43422,31.979700187382885,201.61948,52.21266,332.33447,134.60175,20.156862,18.4,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.0023466796,1.3384952e-06,-0.0016059125,53.49974,0.0039501432,-26.518732,175.42502,26.995281,318.35217,73.79395,-0.6831593,0.11941631,-0.345572,-5.176098,0.6831593,853.5667457580566
51,104448,202.26074,53.24843,396.40976,131.88437,31.660703456640388,178.28479,30.502247,253.99255,144.97723,21.020834,18.6,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.0020687697,9.3574783e-07,-0.0014160338,54.343,0.003483154,-26.853283,175.56195,27.257463,318.94257,74.43228,-0.6835445,0.1192775,-0.27399158,-5.866523,0.68354464,868.7142734527588
52,106496,194.89836,55.600327,441.17374,128.48726,31.369180907483795,178.99338,42.671513,300.37045,147.01984,21.354166,23.0,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018303561,6.591584e-07,-0.001252021,54.90464,0.0030812258,-27.843744,175.6683,27.417294,322.95462,71.95479,-0.68326217,0.119006485,-0.33528137,-6.097122,0.6832621,883.4090123176575
53,108544,205.09286,71.61515,617.6247,140.10529,31.123028391167193,200.58414,34.168827,273.34842,147.92024,22.139786,18.1,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.0016153267,4.6055467e-07,-0.0011053493,55.557198,0.0027198764,-29.20274,175.65834,27.493856,315.6561,77.81239,-0.683676,0.12042137,-0.37690568,-4.91318,0.683676,900.5689809322357
54,110592,203.39752,60.648422,523.1569,127.675125,30.861568518001675,183.67912,33.858723,262.16312,150.45087,21.364584,19.9,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.0014260092,3.2258856e-07,-0.0009752655,53.637608,0.0024007377,-29.903013,175.71275,27.454933,317.63187,75.29646,-0.6834068,0.11865344,-0.34988225,-4.576376,0.68340665,917.868320941925
55,112640,196.5158,53.53748,385.3397,132.4099,30.565264586160108,264.73944,100.99482,514.57153,156.32971,20.156862,25.9,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012596562,2.2556401e-07,-0.00086145516,55.05305,0.0021207503,-30.956936,175.66727,27.51997,316.01447,77.4387,-0.6834711,0.11889812,-0.34645844,-5.756136,0.6834711,936.130829334259
56,114688,203.86018,52.62187,427.52765,137.42776,30.400318133616118,191.62566,28.368044,231.00978,137.89124,23.413794,21.1,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0011130607,1.5786573e-07,-0.00076120376,54.76826,0.001874027,-31.88106,175.87543,27.7476,324.66705,78.19231,-0.68353355,0.11942417,-0.35609388,-5.637452,0.6835335,951.8333885669708
57,116736,212.10666,72.090096,499.71423,131.28621,30.159431524547802,213.90063,56.61917,364.08734,161.7859,20.887754,22.5,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.0009841267,1.1075029e-07,-0.0006729668,53.96932,0.001656941,-32.77626,175.80348,27.729908,312.8056,77.39525,-0.6835416,0.11832154,-0.31747985,-5.473526,0.6835416,970.076895236969
58,118784,209.69472,67.461945,484.66263,133.70322,29.976527006562343,222.17075,52.827408,364.74945,171.7958,22.282608,27.0,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.00087041524,7.748405e-08,-0.0005949529,55.488937,0.0014652711,-34.18713,175.93535,27.915237,318.5377,77.29562,-0.68328786,0.11685283,-0.39034426,-5.672792,0.68328804,987.8760807514191
59,120832,201.7102,55.885807,419.99844,133.42743,29.78994082840237,185.42897,25.577477,242.66745,152.13298,21.925531,20.5,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.0007703101,5.4568496e-08,-0.0005263698,56.212982,0.0012966228,-35.137608,176.14241,27.965998,312.44373,76.04633,-0.6831241,0.11845622,-0.29600167,-5.85775,0.6831241,1004.7416758537292
60,122880,202.6548,58.155357,457.97394,132.5479,29.616293082670524,189.98239,20.716919,223.71936,168.61647,22.04301,19.1,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.00068193325,3.8089347e-08,-0.00046619517,55.310337,0.0011480972,-36.66617,176.14291,28.036572,319.19147,77.93671,-0.6834639,0.11798061,-0.39237309,-6.1706724,0.68346405,1020.1561963558197
61,124928,204.40186,57.94507,531.6953,134.37633,29.448844884488448,224.30667,80.19288,435.32324,161.78273,21.978495,25.1,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.0006040624,2.6716407e-08,-0.00041286767,55.998848,0.0010169172,-37.62245,176.18489,28.05389,307.23566,78.84775,-0.68334657,0.11869063,-0.3719859,-5.3319244,0.68334657,1036.471647977829
62,126976,199.9553,46.450665,375.89267,138.49059,29.216060745513115,192.35081,22.648556,228.22517,153.12509,19.721153,18.6,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.00053526316,1.8728395e-08,-0.00036567464,56.671574,0.0009009361,-39.023067,176.37207,28.252956,326.85303,71.569855,-0.68303853,0.11670055,-0.3840487,-4.5792313,0.6830385,1051.5500111579895
63,129024,199.6129,51.219337,395.74243,139.50824,29.02092238470191,215.69771,52.24264,321.42023,153.85112,20.454546,26.4,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.0004745821,1.3149227e-08,-0.0003244515,56.16824,0.00079904,-39.23457,176.27669,28.159441,309.61584,71.59715,-0.6835577,0.118637316,-0.3503437,-6.6003914,0.6835576,1068.554928302765
64,131072,197.07378,54.36622,483.1644,127.024605,28.910875799691155,199.94469,40.37985,280.6202,141.34558,23.352272,20.0,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.0004209187,9.209279e-09,-0.00028765027,55.850475,0.00070857897,-41.53121,176.11888,28.187378,312.64413,75.93951,-0.68327934,0.117580466,-0.4038961,-4.908688,0.6832794,1085.0572369098663
65,133120,196.05742,54.32131,384.39853,136.553,28.743196544276458,173.2667,21.18384,227.03246,146.00656,20.907217,19.2,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.00037355121,6.46393e-09,-0.00025532566,55.015617,0.00062888925,-43.12649,175.97859,28.191776,309.43878,81.09155,-0.6834131,0.11779066,-0.39396048,-6.0294266,0.68341327,1101.8427622318268
