Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
43,88064,186.64473,27.85051,285.2729,144.54085,66.21278195488722,184.0901,37.602013,287.90775,151.0319,21.226805,26.2,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.0056923395,0.00020569902,-0.0039536566,12.5666685,0.020908203,-5.1277256,153.36552,13.863987,267.45175,77.17844,-0.67277527,0.18539603,0.53363204,-4.6427946,0.67277527,1465.4459631443024
44,90112,186.07057,27.10351,246.0827,132.0439,63.40816326530612,184.7644,11.520151,209.02167,165.31425,22.417582,23.0,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.0050023855,0.00015114629,-0.0034814128,12.701521,0.018389162,-5.860388,155.32933,14.193461,269.0617,76.27127,-0.67580813,0.17274,0.3639773,-5.975558,0.67580813,1513.9237451553345
45,92160,188.28136,31.723362,297.9234,129.45471,60.663594470046085,202.83981,32.28929,255.09328,156.38925,20.867348,22.7,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.004397505,0.00011037822,-0.0030581262,12.946639,0.016174288,-6.407735,157.44879,14.821652,273.0839,78.33651,-0.6777835,0.16187352,0.23443842,-6.6641665,0.6777834,1556.425389289856
46,94208,191.95868,44.962265,488.18512,137.39433,58.183446571958,187.0722,18.84286,219.24474,162.55902,20.51,22.0,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.003868193,8.004682e-05,-0.0026854344,13.732052,0.0142317405,-7.0030475,159.61209,15.422288,273.4408,82.62748,-0.6788935,0.15324427,0.14818716,-4.969514,0.6788936,1596.9727776050568
47,96256,190.53851,45.477848,476.788,134.96115,56.019790454016295,188.01929,22.897066,248.26834,161.90167,20.636364,17.2,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.003403708,5.7149846e-05,-0.0023636667,14.5382595,0.012527428,-8.2535925,161.35054,15.91862,275.89963,85.610374,-0.68026954,0.14428817,0.1081481,-5.589135,0.6802696,1650.9234385490417
48,98304,191.86034,43.25448,370.2901,135.91599,54.48835920177384,205.4877,28.724358,276.1882,170.01804,23.89535,24.7,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.0029968063,4.060735e-05,-0.0020764892,15.19182,0.011031961,-8.865283,162.76007,16.461485,281.20325,81.74297,-0.6809529,0.13768144,0.030310988,-5.5283556,0.6809529,1688.940946340561
49,100352,192.47641,38.236023,351.68677,132.75484,52.594339622641506,186.23145,15.807346,213.7019,154.14557,19.740385,21.2,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.002639431,2.901473e-05,-0.0018262276,16.35057,0.009718225,-9.701986,164.2757,17.06589,284.5169,84.53075,-0.6816526,0.13585527,-0.0027837753,-5.2569675,0.68165267,1746.2278001308441
50,102400,199.17508,38.26764,310.1917,135.574,51.31779448621554,203.53253,30.910294,261.12076,159.15968,23.321838,24.4,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.002326091,2.0636295e-05,-0.001605989,17.29222,0.008565072,-10.350793,165.75441,17.76566,297.18643,80.22301,-0.68189,0.13007268,-0.10002279,-6.6350365,0.68189,1787.2891352176666
51,104448,196.5743,53.92632,475.46002,141.293,49.89154323936933,201.41179,29.475447,249.39587,165.80559,20.857143,15.8,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.0020506107,1.4591246e-05,-0.0014143196,18.304277,0.007551964,-11.1944,167.09468,18.341423,294.2875,82.170555,-0.68251383,0.12653346,-0.14435041,-4.86737,0.68251383,1841.3107872009277
52,106496,198.92055,42.53743,350.6713,140.88187,48.846330275229356,198.42195,34.52963,256.5928,156.19968,23.701149,22.2,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018142697,1.0416541e-05,-0.0012491884,19.708067,0.006681583,-11.919102,168.44086,19.082136,309.73505,81.53703,-0.68252283,0.12443469,-0.2019515,-6.4531612,0.6825227,1877.8975937366486
53,108544,195.90897,41.204052,420.3044,138.80325,47.74967003959525,213.53638,39.91738,283.5277,167.90884,22.04301,20.3,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.001601114,7.360717e-06,-0.0011015838,20.748047,0.0058971713,-13.080692,169.76085,19.549534,318.65598,84.94521,-0.6828742,0.12480671,-0.22256589,-6.1035843,0.6828744,1919.3064813613892
54,110592,204.63731,53.059353,489.27368,140.56918,46.892705682782015,208.50398,31.002869,273.35678,172.62529,23.97647,26.0,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.0014134703,5.140364e-06,-0.00097187096,21.300396,0.0052064694,-14.54938,170.43413,20.08657,321.9869,84.86441,-0.6831911,0.12248423,-0.18980694,-4.30822,0.68319106,1970.8278391361237
55,112640,206.26326,51.637943,423.98715,135.1836,46.08592471358429,216.41133,56.030174,350.2984,151.89117,23.965117,23.2,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012485645,3.6054507e-06,-0.0008574372,22.389181,0.0045991326,-14.867852,171.32703,20.61329,327.87753,82.31001,-0.6832623,0.12282839,-0.28122044,-5.884853,0.68326217,2015.3510472774506
56,114688,202.25766,51.17291,419.7781,140.21526,45.185579196217496,230.9434,79.971016,384.80524,167.91629,21.776596,26.1,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0011032651,2.548803e-06,-0.0007568982,24.165266,0.0040638344,-15.729301,172.20117,21.242111,330.4822,78.22002,-0.6831945,0.12113873,-0.25585496,-4.8930326,0.6831944,2068.0094532966614
57,116736,203.55557,50.503178,446.27267,140.47989,44.37908745247148,202.74834,55.530098,333.48053,151.76076,22.130434,21.7,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.0009754589,1.7889074e-06,-0.0006688765,24.931082,0.0035931524,-17.20356,173.04498,21.658564,335.79706,83.767715,-0.6832747,0.12094305,-0.27483463,-4.802946,0.6832746,2105.4642901420593
58,118784,206.2659,45.50502,416.18433,144.56244,43.74659300184162,219.2178,25.005198,269.54782,179.1877,24.17647,23.6,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.0008627431,1.2448861e-06,-0.00059130735,25.519194,0.0031780188,-18.698217,173.4909,21.966753,335.13837,80.821785,-0.6833347,0.11992108,-0.2561369,-7.195367,0.68333465,2165.96231508255
59,120832,196.40543,53.20959,538.9518,141.81682,42.95129754710274,217.85014,31.272938,282.74106,178.77048,20.918367,19.3,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.0007635122,8.7457886e-07,-0.0005230548,25.672377,0.0028125648,-19.106468,173.94405,22.076765,342.83746,82.06523,-0.6834468,0.12039197,-0.29106617,-6.244755,0.6834468,2209.784752845764
60,122880,192.58684,47.69219,499.12906,126.822556,42.27150722642808,200.15228,29.942585,238.30945,152.89696,21.709677,26.2,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.00067592115,6.1526504e-07,-0.00046262308,27.167435,0.0024896883,-19.767624,174.49231,22.704998,336.2936,85.22264,-0.6831403,0.11984446,-0.2752421,-5.5797453,0.6831403,2258.9358456134796
61,124928,211.94109,62.140163,495.0522,145.45485,41.66444296197465,220.6835,29.332613,285.85492,179.37563,22.48913,24.3,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.00059873145,4.311571e-07,-0.00040982742,28.137451,0.0022055362,-21.05319,174.97621,23.076424,350.34775,80.92041,-0.68339896,0.118953675,-0.27189255,-5.629387,0.6833989,2309.692933320999
62,126976,211.47887,58.037334,386.07693,139.23738,41.225974025974025,206.68484,21.493172,251.4857,169.05545,25.195122,23.0,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.00053053926,3.0125898e-07,-0.00036306895,28.82291,0.0019543516,-22.541471,175.49088,23.30966,327.05258,78.03326,-0.6834452,0.11940388,-0.33719552,-6.2297106,0.6834453,2349.3955533504486
63,129024,228.78809,73.027275,471.83652,138.02151,40.824683544303795,208.53598,29.575922,254.02942,171.90613,25.375,21.1,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.0004703934,2.1164558e-07,-0.0003216786,28.85823,0.0017326443,-23.112432,175.71475,23.419287,328.0785,82.63092,-0.68313104,0.11844706,-0.35525548,-5.2596564,0.68313104,2396.751685857773
64,131072,209.5277,58.351032,588.2156,129.50703,40.348214285714285,222.32304,62.285282,365.03818,158.84296,23.238636,21.7,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.00041720553,1.4841551e-07,-0.0002854133,30.724482,0.001536892,-24.351723,176.09583,23.828857,350.9534,76.75958,-0.6834987,0.11843738,-0.32223022,-4.809717,0.6834987,2448.4224338531494
65,133120,209.38425,67.161896,642.56287,137.10927,40.03850782190133,227.31499,37.47606,309.473,164.82129,26.802631,27.4,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.00037025462,1.0400032e-07,-0.00025318493,30.789076,0.0013638652,-25.359596,176.06657,23.937124,337.53085,85.15749,-0.68333,0.117784716,-0.31799328,-4.9417377,0.68332994,2500.5483939647675
