Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
11,22528,408.05246,202.31833,730.99335,167.92323,97.22077922077922,381.94562,161.77975,794.0768,217.90831,93.36364,133.9,9.6655521739130439065e-05,0.00028996655852842806125,9.6655521739130439065e-05,0.00028996655852842806125,0.4542908,0.04858987,-0.24014997,48.439014,1.5734783,-1.8384196,64.894714,35.80365,260.30203,22.070873,-0.46374512,0.6091369,1.5554479,-8.058834,0.46374512,310.41098833084106
12,24576,366.84732,229.84508,1144.255,144.24983,95.44747081712062,367.35062,214.86179,860.7616,182.45654,79.69231,119.7,9.632107391304348027e-05,0.00028896321438127087998,9.632107391304348027e-05,0.00028896321438127087998,0.3930941,0.03744025,-0.21311535,52.233585,1.3711495,-1.8820056,71.73925,36.4752,261.20828,25.06481,-0.48791108,0.5795689,1.5872794,-7.3253307,0.48791108,343.66969752311707
13,26624,384.7249,179.8831,830.87195,152.76778,94.36170212765957,325.69775,124.09806,547.682,171.08104,83.2,106.2,9.598662608695652148e-05,0.00028795987023411369873,9.598662608695652148e-05,0.00028795987023411369873,0.3404413,0.029122736,-0.18937343,55.272156,1.1939303,-2.04946,78.55085,36.989677,270.8099,26.81245,-0.50703377,0.55075574,2.0632024,-8.608262,0.50703377,379.6810209751129
14,28672,346.64127,160.9943,643.4561,157.23004,93.50326797385621,382.34808,129.51427,560.5283,148.27254,83.416664,130.4,9.565217826086957379e-05,0.00028695652608695648418,9.565217826086957379e-05,0.00028695652608695648418,0.2949034,0.022370202,-0.17154735,57.7963,1.0412226,-2.5722642,85.59295,37.528282,260.50006,35.324715,-0.53061724,0.5234789,3.9827394,-8.116084,0.5306171,407.78586530685425
15,30720,238.25044,86.306305,458.4441,136.65326,87.0056657223796,251.52612,74.63006,386.73145,149.833,44.70213,83.2,9.5317730434782614995e-05,0.0002859531819397993029,9.5317730434782614995e-05,0.0002859531819397993029,0.25563076,0.016939247,-0.1537388,60.60209,0.90786916,-3.111858,92.72159,37.737724,270.13574,39.848015,-0.55147195,0.48658705,2.790433,-6.2153435,0.55147195,441.76307010650635
16,32768,216.34044,71.977844,462.53027,135.65695,80.61083743842364,211.86714,58.360043,307.54755,132.41377,38.018867,69.9,9.49832826086956562e-05,0.00028494983779264212166,9.49832826086956562e-05,0.00028494983779264212166,0.22162667,0.012605202,-0.13893348,61.691963,0.79363996,-3.530973,99.5767,36.06501,290.41202,42.62599,-0.58097667,0.44025618,2.6419902,-5.9764967,0.5809765,475.71629571914673
17,34816,202.2326,43.629284,360.958,132.44528,74.16417910447761,188.14761,23.531866,236.53339,142.19246,32.61905,27.1,9.464883478260869741e-05,0.0002839464936454849404,9.464883478260869741e-05,0.0002839464936454849404,0.19225259,0.00959399,-0.124111965,57.743927,0.6939959,-3.3258932,107.02634,33.226223,314.65323,50.15265,-0.6098888,0.38942325,2.21787,-6.740493,0.60988885,509.205379486084
18,36864,203.36237,62.913017,559.0488,136.34465,68.09611829944546,206.95605,62.569443,338.0041,140.29642,28.569445,33.4,9.4314386956521738615e-05,0.00028294314949832772584,9.4314386956521738615e-05,0.00028294314949832772584,0.16682604,0.007730068,-0.108831406,49.58874,0.6057814,-2.2417488,115.55574,30.51297,324.1629,62.859707,-0.6310492,0.33717382,1.3450803,-5.5479093,0.6310492,538.6582324504852
19,38912,192.21822,47.357456,362.45328,134.35721,62.33173076923077,189.6238,29.326517,263.2706,153.39685,24.759037,39.0,9.3979939130434790925e-05,0.0002819398053511705446,9.3979939130434790925e-05,0.0002819398053511705446,0.14489277,0.0064441045,-0.09587101,44.775158,0.52755874,-2.3914273,124.71103,28.742674,343.08087,71.621185,-0.6408015,0.3085764,0.91532755,-6.7760706,0.64080155,578.5363919734955
20,40960,184.82855,37.81143,364.88788,136.07076,56.963838664812236,179.56125,15.679925,207.86559,153.07066,21.705263,25.0,9.364549130434783213e-05,0.00028093646120401336334,9.364549130434783213e-05,0.00028093646120401336334,0.12589855,0.0051729423,-0.08481615,40.733772,0.45947906,-3.120473,132.96997,26.668684,356.76425,79.24806,-0.649405,0.2826436,0.893312,-5.3770437,0.649405,617.5036795139313
21,43008,189.52057,35.1698,311.92993,132.71448,53.34615384615385,175.64067,17.91473,209.16925,149.1994,23.448277,28.8,9.331104347826087334e-05,0.00027993311705685614876,9.331104347826087334e-05,0.00027993311705685614876,0.10946341,0.004061368,-0.07488373,37.120983,0.40058064,-3.7049816,140.1061,23.907682,362.56445,86.00163,-0.6593148,0.24993287,0.5974848,-5.4145107,0.6593148,656.1714725494385
22,45056,191.38406,45.380234,415.01273,134.99216,50.17260579064588,189.11624,29.507555,251.71967,143.06601,22.369566,22.7,9.2976595652173914545e-05,0.00027892977290969896752,9.2976595652173914545e-05,0.00027892977290969896752,0.095203035,0.0030831196,-0.06572886,34.34903,0.3490451,-4.3619356,146.52994,21.793808,364.09427,85.094536,-0.6660566,0.2208085,0.53113174,-5.800846,0.6660567,685.7744450569153
23,47104,183.79474,45.67601,399.653,135.3979,47.707193515704155,200.04181,15.524261,232.85747,183.84572,22.83146,21.8,9.264214782608695575e-05,0.00027792642876254178627,9.264214782608695575e-05,0.00027792642876254178627,0.08285815,0.002283936,-0.057660766,33.467136,0.30421045,-5.482504,152.10435,20.403217,355.2702,88.70748,-0.67119586,0.19743298,0.49860168,-5.1988735,0.6711959,712.9509959220886
24,49152,186.9546,46.307022,462.19177,126.76889,45.39556377079482,178.97421,16.322277,199.50632,150.75941,21.378948,24.0,9.230770000000000806e-05,0.00027692308461538460502,9.230770000000000806e-05,0.00027692308461538460502,0.07213712,0.0016309181,-0.05037981,33.62413,0.2650999,-6.7752876,156.38516,19.876951,346.17908,85.37662,-0.67466295,0.1751766,0.37153482,-4.398771,0.674663,749.8679628372192
25,51200,186.69795,34.240368,298.44174,128.46756,43.4147582697201,190.3606,34.704052,247.96675,146.0393,21.319588,21.3,9.197325217391304927e-05,0.00027591974046822739044,9.197325217391304927e-05,0.00027591974046822739044,0.062844224,0.0011419548,-0.043915648,34.06209,0.23113178,-7.916056,159.63153,19.950602,328.9638,85.412964,-0.6775632,0.16273913,0.22756696,-5.4467735,0.67756313,790.1996757984161
26,53248,190.22594,41.64571,362.5299,135.55984,41.59609375,191.68442,36.7574,274.5334,142.97647,20.366337,21.4,9.1638804347826090475e-05,0.0002749163963210702092,9.1638804347826090475e-05,0.0002749163963210702092,0.054765776,0.00079817994,-0.03817964,36.712574,0.20150776,-8.7965975,162.42746,20.359056,312.9113,83.53195,-0.6791499,0.15266603,0.08971214,-5.4063673,0.67914987,825.2402896881104
27,55296,192.7866,41.45608,338.6791,134.38264,40.01157742402315,180.9551,38.840824,267.4645,132.12328,20.12745,19.3,9.130435652173913168e-05,0.00027391305217391302795,9.130435652173913168e-05,0.00027391305217391302795,0.047912218,0.00055887294,-0.033353683,37.65773,0.17635143,-10.053571,164.73445,20.994246,306.25388,85.19706,-0.6804125,0.14581563,0.03611684,-5.2677946,0.6804125,863.8420524597168
28,57344,188.06134,42.1655,404.69778,141.53027,38.66621712744437,191.70511,37.924007,261.0236,151.08426,20.257425,18.3,9.096990869565217289e-05,0.00027290970802675581337,9.096990869565217289e-05,0.00027290970802675581337,0.04179988,0.00038625888,-0.028993895,39.660492,0.15385704,-11.159154,166.66214,21.627752,300.00635,78.01171,-0.680497,0.13609582,-0.025402784,-4.695209,0.6804971,898.8160483837128
29,59392,207.2348,60.877365,459.00485,135.549,37.60607979734009,184.58406,30.919607,257.96506,149.38257,21.229166,20.1,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.036477722,0.00026437078,-0.025280628,41.15784,0.13432911,-12.29109,168.24467,22.564154,315.7481,82.47669,-0.6821825,0.1346076,-0.04004574,-5.53502,0.6821825,933.2297418117523
30,61440,203.93268,66.763855,636.63763,137.29414,36.827338129496404,229.64363,97.4466,515.3657,168.7117,23.011236,22.7,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,0.03185324,0.00018197965,-0.022007557,43.93903,0.11729066,-13.480463,169.85103,23.329758,312.08514,81.5489,-0.6819074,0.12903617,-0.115480185,-4.707027,0.6819073,974.3650839328766
31,63488,197.34552,61.79063,520.0568,134.2251,35.97053824362606,228.06601,55.048325,309.38928,150.79964,21.237114,29.1,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,0.027823552,0.00012428085,-0.01919236,46.694794,0.10246475,-14.8280325,171.1211,24.14192,322.4676,69.1584,-0.6823678,0.12658471,-0.11715758,-4.0642996,0.68236786,1010.4008655548096
32,65536,213.00699,62.29287,484.79315,143.33618,35.50623306233062,194.4544,57.788727,352.77698,144.4884,25.2625,24.7,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,0.024318585,8.531971e-05,-0.016740285,47.083454,0.089557886,-15.842469,172.03824,24.800224,320.04056,75.99531,-0.6824007,0.12222131,-0.25775898,-5.0789948,0.6824007,1053.745820760727
33,67584,201.5154,58.08839,439.21194,135.3525,34.829896907216494,196.49011,54.57739,345.24973,145.25433,21.694736,20.8,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,0.02126138,5.839365e-05,-0.0146279335,49.700615,0.07831419,-17.255255,172.8588,25.352896,320.66153,79.59108,-0.68310106,0.122222304,-0.26300716,-4.9825974,0.6831011,1092.0629246234894
34,69632,203.10211,70.49795,532.5693,138.7485,34.32988165680474,192.1571,17.596611,226.71031,164.06905,23.306818,19.6,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,0.01860001,3.9621686e-05,-0.012782485,49.282734,0.06851219,-19.193935,173.21864,25.405985,321.84076,73.89881,-0.6831359,0.12255993,-0.19758499,-5.039897,0.68313587,1128.9367837905884
35,71680,201.0143,53.238438,408.7305,139.18463,33.82633317602643,203.7792,75.95385,375.76862,133.41345,22.604395,18.9,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,0.016276838,2.6942167e-05,-0.011172977,48.218338,0.059955873,-20.196335,173.51007,25.571356,310.7606,73.39667,-0.68321776,0.12118847,-0.28218746,-4.9987707,0.6832178,1178.7485365867615
36,73728,203.1334,57.934837,514.59326,137.41687,33.35746606334842,191.46054,30.27761,266.80307,156.58827,22.43956,17.2,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,0.014252506,1.8254217e-05,-0.00977346,48.652554,0.052498005,-21.777958,173.86938,25.950119,318.9438,82.78197,-0.68312097,0.12031015,-0.2962265,-5.0814257,0.683121,1239.5789935588837
37,75776,196.78375,45.088715,386.96152,136.80716,32.872017353579174,191.71063,47.305386,318.99646,144.63147,21.578947,22.5,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,0.012483766,1.2367021e-05,-0.008557166,50.728504,0.045986436,-22.925137,174.46977,26.383875,324.79266,78.87014,-0.6834002,0.12022793,-0.28795433,-4.8876553,0.6834001,1277.445428609848
38,77824,198.05148,57.391518,504.9732,128.56891,32.438932888703626,211.61679,72.02929,407.5948,142.66652,21.819149,17.7,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,0.0109411925,8.3891455e-06,-0.007495393,50.963486,0.040304225,-24.255795,174.60133,26.610811,315.42566,78.72431,-0.6834061,0.119670875,-0.24783826,-4.636134,0.68340605,1332.3298344612122
39,79872,198.32985,56.864,434.29526,137.76271,32.04333868378812,230.8551,92.43111,487.75357,155.13145,21.838709,23.0,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,0.009592247,5.698831e-06,-0.006566276,51.26744,0.0353334,-25.246912,174.78934,26.834942,306.9802,77.91881,-0.6832419,0.12062073,-0.35342085,-5.742303,0.6832419,1373.8259453773499
40,81920,204.2034,70.30136,693.20123,138.09718,31.714672861014325,204.14816,39.149704,288.03616,166.21852,22.714285,18.1,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,0.008414712,3.876502e-06,-0.005759465,50.99178,0.030997371,-26.4515,175.0086,27.034262,314.63992,74.94756,-0.6834163,0.121174805,-0.34752178,-7.0102043,0.68341625,1419.3560569286346
41,83968,203.3151,57.01577,416.54086,132.80841,31.361972357116176,206.68999,44.17021,326.8969,161.69203,21.670214,24.7,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,0.007383976,2.6356447e-06,-0.0050541367,51.1598,0.027202081,-27.990223,175.05743,27.08559,306.9912,74.20547,-0.6836235,0.12059074,-0.35082722,-5.638322,0.6836235,1464.700700044632
42,86016,206.25574,58.33604,416.45502,144.03731,31.145237232886636,229.13559,48.855457,331.2143,173.67924,24.238094,23.3,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,0.006483516,1.7916362e-06,-0.004434829,51.02876,0.023883034,-28.695368,175.35005,27.202118,306.74954,74.30186,-0.6833599,0.11811778,-0.32729328,-7.136898,0.6833599,1504.037523508072
43,88064,199.27664,46.495953,383.39368,137.01811,30.832282913165265,199.78127,34.167686,271.34946,149.66408,21.736841,24.8,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.0056946315,1.2148668e-06,-0.0038940676,51.341797,0.020976553,-30.913782,175.87714,27.434948,303.18063,74.763725,-0.6832736,0.11700955,-0.33155775,-4.627,0.6832738,1548.0519349575043
44,90112,211.30518,76.29397,636.1718,129.6912,30.59952445652174,216.99316,49.56861,332.7527,151.79411,23.045454,22.1,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.0050047524,8.244217e-07,-0.0034232512,49.695644,0.018436823,-31.797625,175.99123,27.396082,311.7917,72.63403,-0.68356675,0.118233964,-0.3493744,-6.04124,0.68356675,1591.3668682575226
45,92160,194.34367,46.422657,436.72855,129.02597,30.260426929392448,206.39844,47.662453,329.3803,165.67943,20.376238,19.6,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.0043998375,5.581832e-07,-0.0030091607,51.30376,0.016208401,-33.679413,176.05511,27.625204,304.0791,75.778,-0.6835676,0.11980301,-0.37183106,-6.946412,0.6835675,1625.637166261673
46,94208,202.39275,62.767548,486.65097,137.81407,30.039540816326532,207.38644,46.368244,315.40326,155.31856,22.648352,27.1,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.0038704,3.7977267e-07,-0.002646156,50.08335,0.0142573565,-35.244965,175.73962,27.609344,309.24994,75.53564,-0.6834003,0.118550286,-0.28609502,-5.071223,0.6834003,1679.096357345581
47,96256,208.54153,60.43213,410.23856,130.78325,29.862860688799255,211.67705,70.9672,368.76483,154.67888,23.494253,23.2,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.0034057582,2.5849025e-07,-0.0023284056,49.48778,0.012545862,-35.93953,175.6785,27.615534,303.61975,74.9085,-0.68346024,0.11833565,-0.33622706,-5.6775227,0.68346006,1716.1901414394379
48,98304,202.18149,65.99346,507.53635,132.45448,29.662039831019914,194.42416,33.746666,246.11533,150.53192,22.54945,20.2,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.002998682,1.7651591e-07,-0.0020496862,48.85831,0.011046005,-37.468445,175.60442,27.725178,300.09274,76.67284,-0.68332404,0.11813945,-0.38780618,-5.4519577,0.68332416,1761.937866449356
49,100352,202.72899,60.9552,567.8737,133.74335,29.400937866354045,229.17612,55.286064,319.0178,167.37866,20.571428,19.1,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.0026411295,1.1979047e-07,-0.0018057253,49.33111,0.00972944,-37.786243,175.34442,27.772789,303.07578,77.77239,-0.68352664,0.119386315,-0.36828768,-5.231178,0.68352675,1799.2245242595673
50,102400,207.80545,67.896935,468.87894,136.72961,29.22146118721461,224.83951,65.67694,415.2295,167.96587,22.565218,23.9,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.0023276128,8.1803705e-08,-0.0015909587,49.10035,0.008574135,-39.832737,175.5036,27.767225,296.97745,79.941956,-0.68337315,0.11829315,-0.39159465,-6.6239967,0.68337315,1846.5964787006378
51,104448,208.17241,80.363266,749.27594,138.93034,29.050904033379695,258.4528,101.24918,454.9554,159.77435,22.483517,28.8,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.002051972,5.5536894e-08,-0.001402805,50.13713,0.007559053,-42.24325,175.52698,28.085825,307.4162,81.45309,-0.6835229,0.11799476,-0.4005077,-5.1674294,0.68352294,1896.0120849609375
52,106496,197.5879,65.21326,488.40985,140.12056,28.88120423108218,203.40486,25.942598,242.78717,153.53569,22.25,21.7,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018154882,3.8186972e-08,-0.0012406799,50.565506,0.0066874647,-42.99206,175.57036,28.317663,302.30057,79.38253,-0.68328565,0.1181981,-0.23756576,-6.777478,0.68328565,1931.369213104248
53,108544,199.503,51.105053,409.8108,135.3695,28.6872852233677,184.46793,20.520346,218.82002,141.11269,21.239584,18.6,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.001602198,2.6133797e-08,-0.0010953088,49.507965,0.0059022023,-44.299507,175.52939,28.200127,311.94003,80.20058,-0.68352103,0.11878964,-0.40079403,-5.9765415,0.6835211,1989.7796804904938
54,110592,201.68109,68.56154,581.7657,135.52057,28.582062548462137,208.24956,73.276695,364.71606,150.74973,23.95349,21.0,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.0014144308,1.7860373e-08,-0.0009671417,49.806778,0.0052107107,-45.033024,175.55656,28.303282,305.64267,79.81836,-0.6836837,0.11821826,-0.3897748,-4.3025875,0.6836837,2031.855533361435
55,112640,204.6932,72.70229,584.9164,134.35675,28.42680464411913,178.85182,28.899988,255.97104,146.88496,21.967741,22.7,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012494165,1.2253657e-08,-0.00085430726,50.15105,0.0046028094,-45.59867,175.77364,28.489851,308.50604,82.2748,-0.68368834,0.11979603,-0.39313805,-5.7799253,0.6836884,2089.9746046066284
56,114688,219.17937,90.60472,701.8173,143.62453,28.281627620221947,191.24368,22.17251,245.69876,162.0569,22.096775,21.9,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0011040207,8.407182e-09,-0.0007546743,51.192013,0.004066965,-47.0912,175.7286,28.54379,301.90887,82.17107,-0.68350625,0.11843344,-0.42122436,-5.047886,0.6835062,2124.1342434883118
57,116736,201.39893,60.49117,490.98523,141.82608,28.136933461909354,216.43135,80.6048,436.87894,146.76978,21.827957,25.8,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.0009761282,5.7632628e-09,-0.00066731987,51.141605,0.003595909,-49.38537,175.75519,28.785767,300.71317,80.82728,-0.6835713,0.11827301,-0.41238558,-4.8336735,0.6835713,2169.522815465927
58,118784,201.72363,62.858368,473.1364,133.5329,27.947529411764705,197.76114,30.979666,251.62074,158.71733,20.245098,14.3,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.0008633362,3.9579935e-09,-0.0005902069,51.451015,0.0031803986,-50.362827,175.62527,28.862783,303.2615,79.01463,-0.683561,0.11768582,-0.41788435,-7.31656,0.6835611,2212.689901828766
59,120832,217.25476,98.33541,865.9517,140.16734,27.886222017078236,197.49069,32.15526,247.8702,162.66464,24.746988,23.0,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.0007640376,2.7274345e-09,-0.0005223805,51.592697,0.0028146568,-51.152912,175.70305,28.828344,306.87445,83.44634,-0.68365145,0.11881839,-0.42922688,-6.065862,0.6836514,2265.7693424224854
60,122880,220.65884,83.233826,580.1712,135.33958,27.825860507246375,175.7037,16.436182,192.15211,135.95679,24.674698,17.5,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.00067638664,1.8770516e-09,-0.00046220736,52.73505,0.0024915128,-53.020645,175.84096,28.997236,304.98932,83.15735,-0.6833021,0.117984995,-0.4120505,-5.597124,0.68330216,2306.974692106247
61,124928,201.2467,65.49442,619.6976,139.91774,27.70614326901752,284.153,181.22327,694.23047,146.04274,22.021505,36.1,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.0005991442,1.2915176e-09,-0.00040958496,52.195686,0.002207147,-54.285755,175.73332,29.027563,308.82123,81.548904,-0.68354833,0.11752402,-0.43105888,-5.684879,0.6835484,2359.7847378253937
62,126976,195.7134,45.390118,390.4503,137.26695,27.549576914732047,176.88828,27.576328,221.50325,143.22775,20.49,17.6,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.00053090526,8.9059116e-10,-0.00036293975,52.432827,0.0019557702,-55.051582,176.00458,29.163662,313.1533,78.8542,-0.6835779,0.11800904,-0.43233466,-6.1268234,0.6835779,2408.2405066490173
63,129024,198.97473,53.822422,418.77603,135.64087,27.434403572187964,208.63484,26.98026,247.62726,174.63808,21.787233,25.7,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.00047071796,6.156148e-10,-0.00032164436,52.925037,0.0017339002,-56.762405,176.06207,29.196405,311.66913,84.901955,-0.68325865,0.11710474,-0.4345224,-5.4416704,0.6832587,2455.266909599304
64,131072,215.45212,78.20452,665.53644,133.25575,27.3806141633591,195.11374,26.9327,248.72258,156.15364,24.369047,24.9,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.0004174933,4.24809e-10,-0.00028545,52.23201,0.0015380202,-58.37798,175.83112,29.251553,303.08005,81.912285,-0.68366134,0.117355175,-0.44750166,-4.9029827,0.68366134,2504.628977537155
65,133120,200.55783,64.455666,425.72437,135.40369,27.282025005124,202.06987,32.660446,252.67955,148.85484,22.152174,23.6,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.00037050995,2.9489108e-10,-0.00025324602,52.102715,0.0013648558,-58.765095,175.89798,29.242828,308.41077,79.62372,-0.6834631,0.11683897,-0.44433022,-5.0415893,0.6834631,2556.728279352188
