Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
11,22528,243.66406,68.356415,348.4253,140.00824,120.26737967914438,68.97002,42.785236,175.49887,19.422773,223.88889,250.0,9.6655521739130439065e-05,0.00028996655852842806125,9.6655521739130439065e-05,0.00028996655852842806125,0.45769536,0.08912012,-0.24131581,33.652798,0.64458233,-1.4794521,73.7388,41.78666,307.0479,27.826088,-0.40883383,0.6842684,2.6978798,-8.316434,0.40883383,172.82689881324768
12,24576,201.09058,47.04927,271.34116,130.40411,125.01530612244898,98.14409,66.82491,281.08463,26.638458,223.66667,249.6,9.632107391304348027e-05,0.00028896321438127087998,9.632107391304348027e-05,0.00028896321438127087998,0.39528728,0.06660617,-0.21212967,32.826996,0.57260054,-1.4204853,72.97969,41.306625,312.2282,25.2559,-0.4487649,0.6373577,2.7680974,-7.5696735,0.4487648,189.33050298690796
13,26624,230.10861,54.488335,316.16873,149.71292,129.01951219512196,74.11768,29.377972,114.53242,37.400696,216.22223,250.0,9.598662608695652148e-05,0.00028795987023411369873,9.598662608695652148e-05,0.00028795987023411369873,0.34184048,0.050947182,-0.18721177,31.099949,0.5031734,-1.5187922,72.943565,40.338554,314.44196,27.384275,-0.4720342,0.60867876,2.6136289,-9.903186,0.47203428,207.94530844688416
14,28672,348.20053,138.98032,565.253,139.44215,131.61290322580646,82.40294,35.40001,132.30746,27.549469,175.91667,250.0,9.565217826086957379e-05,0.00028695652608695648418,9.565217826086957379e-05,0.00028695652608695648418,0.29587945,0.038936704,-0.16341968,30.48163,0.44165245,-1.4560981,73.74485,39.825638,323.9372,24.792664,-0.49288645,0.57687235,2.6078286,-7.523099,0.49288642,224.18898177146912
15,30720,291.6601,88.03954,475.43958,174.06102,134.6140350877193,84.907135,19.107355,110.11061,47.701694,193.81818,250.0,9.5317730434782614995e-05,0.0002859531819397993029,9.5317730434782614995e-05,0.0002859531819397993029,0.25627926,0.0313801,-0.14256659,30.530334,0.38698375,-1.3127028,75.354195,39.464073,332.67633,27.090939,-0.50991946,0.5554951,2.2482047,-7.6554894,0.50991946,240.26043367385864
16,32768,358.59256,177.46451,805.4099,168.95032,136.2092050209205,93.92427,24.928715,129.35304,55.40067,169.27272,250.0,9.49832826086956562e-05,0.00028494983779264212166,9.49832826086956562e-05,0.00028494983779264212166,0.22216263,0.025828833,-0.1243054,30.578741,0.33762515,-1.2600732,78.16135,40.468662,361.0668,28.4301,-0.5196414,0.5396898,2.4014788,-8.49561,0.5196414,256.22813153266907
17,34816,282.77512,166.49388,718.03516,110.020386,138.23505976095618,96.28893,26.6975,159.59035,58.277267,178.58333,250.0,9.464883478260869741e-05,0.0002839464936454849404,9.464883478260869741e-05,0.0002839464936454849404,0.19276646,0.021205543,-0.10883139,30.535854,0.29419884,-1.3422478,79.948746,40.485165,374.63696,30.466133,-0.5262262,0.5287747,1.9947286,-7.3791385,0.5262263,272.2492115497589
18,36864,389.4811,173.90388,751.1734,209.45908,139.0943396226415,113.24422,68.660385,234.40787,36.50504,154.5,250.0,9.4314386956521738615e-05,0.00028294314949832772584,9.4314386956521738615e-05,0.00028294314949832772584,0.16728748,0.017573213,-0.09631684,30.924082,0.25712043,-1.5008467,83.02543,40.352844,373.81262,33.124367,-0.5368885,0.51436293,1.6367655,-7.2687073,0.53688854,287.8253884315491
19,38912,349.54565,133.78474,576.21136,154.39066,139.75451263537906,97.68248,40.473766,187.91689,46.717464,154.33333,250.0,9.3979939130434790925e-05,0.0002819398053511705446,9.3979939130434790925e-05,0.0002819398053511705446,0.14528115,0.014347446,-0.084648035,30.303595,0.22468059,-1.553545,86.07366,39.539787,374.88605,34.878563,-0.54657316,0.49630716,4.4265213,-6.322322,0.5465731,305.53817653656006
20,40960,297.0463,147.25432,708.3387,160.26643,138.99319727891157,102.32083,45.548843,227.96902,64.64602,126.588234,236.3,9.364549130434783213e-05,0.00028093646120401336334,9.364549130434783213e-05,0.00028093646120401336334,0.12618247,0.011912448,-0.07479468,30.521717,0.19682273,-1.5609918,89.22019,38.682285,360.9256,36.697342,-0.5598719,0.47797516,3.9175882,-6.7315445,0.55987185,322.0239164829254
21,43008,262.43097,103.97562,523.7838,137.93004,136.70382165605096,150.7963,33.698364,188.21098,69.603355,103.05,187.9,9.331104347826087334e-05,0.00027993311705685614876,9.331104347826087334e-05,0.00027993311705685614876,0.10965726,0.009503455,-0.06826616,32.224678,0.1723552,-2.7962391,91.87227,36.452026,352.80017,12.833165,-0.57176155,0.46552625,6.8836713,-5.428317,0.5717616,339.93010997772217
22,45056,241.72722,165.27467,842.2142,144.9067,128.64285714285714,168.81413,50.78768,258.88477,72.03467,58.333332,180.3,9.2976595652173914545e-05,0.00027892977290969896752,9.2976595652173914545e-05,0.00027892977290969896752,0.09534317,0.0066800714,-0.0612054,36.465317,0.15057872,-4.3791604,91.88075,30.412516,373.95453,19.703794,-0.57939196,0.4616858,5.821407,-5.672758,0.57939196,355.1498215198517
23,47104,298.12772,152.26106,761.07104,138.12114,124.03693931398416,120.8539,47.131844,194.7632,40.766598,68.44827,229.8,9.264214782608695575e-05,0.00027792642876254178627,9.264214782608695575e-05,0.00027792642876254178627,0.08291965,0.0055827727,-0.05020492,33.81274,0.13258754,-0.49735788,95.63973,28.837309,377.70502,14.087284,-0.59883475,0.41011116,4.8223524,-7.2021255,0.5988348,371.38283681869507
24,49152,270.57556,130.36354,551.96405,156.74448,120.65601965601965,132.63016,90.121124,341.85855,40.142868,74.89286,250.0,9.230770000000000806e-05,0.00027692308461538460502,9.230770000000000806e-05,0.00027692308461538460502,0.07218293,0.005460188,-0.043007992,32.034306,0.11471456,-0.46497962,102.22785,28.98121,353.46735,17.859196,-0.5889162,0.4261708,4.6761255,-6.5285954,0.58891624,389.35630917549133
25,51200,265.23074,120.090775,682.17365,156.401,118.10416666666667,147.67674,87.248276,313.03058,68.98488,76.56,244.1,9.197325217391304927e-05,0.00027591974046822739044,9.197325217391304927e-05,0.00027591974046822739044,0.06291223,0.005018646,-0.037782364,31.709726,0.09970633,-1.0553561,107.83004,29.087439,346.7026,28.397821,-0.58472013,0.43333572,4.6196713,-8.160891,0.5847201,405.68213844299316
26,53248,246.6851,101.02668,564.42505,146.26398,115.49240780911063,155.87125,114.424324,464.43454,42.859283,76.586205,207.2,9.1638804347826090475e-05,0.0002749163963210702092,9.1638804347826090475e-05,0.0002749163963210702092,0.05483041,0.004358507,-0.033660945,30.842285,0.0871343,-1.7067391,112.25547,28.32917,373.56384,38.81866,-0.5891543,0.42844042,4.4886503,-5.8492055,0.5891543,420.15954184532166
27,55296,224.8239,70.44503,441.80322,150.4551,111.96754563894524,191.69243,85.713425,344.76334,48.444546,61.1875,154.9,9.130435652173913168e-05,0.00027391305217391302795,9.130435652173913168e-05,0.00027391305217391302795,0.04794957,0.0036159686,-0.03055151,30.481018,0.07677639,-2.7339075,115.82327,26.529634,340.08786,48.46801,-0.60113245,0.41457802,4.588871,-5.180761,0.60113233,437.0494749546051
28,57344,258.5855,115.95048,697.73596,151.04973,110.05758157389636,192.86795,50.831738,275.14612,110.87591,76.42857,154.6,9.096990869565217289e-05,0.00027290970802675581337,9.096990869565217289e-05,0.00027290970802675581337,0.04181761,0.0027497597,-0.026875755,32.152294,0.067118526,-3.324257,117.6884,23.772734,297.52618,55.045094,-0.60497993,0.40328428,4.234588,-6.880288,0.6049799,452.8213782310486
29,59392,216.23856,79.76461,532.5917,141.72128,104.55105633802818,190.90201,70.92718,287.78732,51.05521,43.51064,159.4,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.036480296,0.0023155967,-0.022818413,32.576,0.0588696,-1.119363,120.93301,22.57369,290.9415,64.57895,-0.6136549,0.37744194,3.3151965,-5.5002832,0.61365485,468.54451847076416
30,61440,192.56369,38.74801,374.65085,142.45053,99.07096774193549,210.38797,51.330376,317.53055,120.54487,39.21154,137.5,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,0.031848133,0.0021549282,-0.019879196,30.842402,0.05141288,-0.9071513,125.915436,21.54024,287.16934,67.308136,-0.61415994,0.3745121,3.1969633,-8.352775,0.61416,484.98808550834656
31,63488,196.24959,42.989616,366.6342,139.91289,94.18249258160238,183.06241,40.69034,247.88876,112.08377,38.055557,138.8,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,0.027816754,0.0019316125,-0.017678218,28.727793,0.044986505,-1.6570414,130.35063,20.317846,275.10062,66.2222,-0.61715764,0.3711911,2.2552934,-5.244986,0.61715776,499.94875383377075
32,65536,193.46144,40.541958,299.32098,133.19218,90.73194444444445,198.39716,34.153763,274.92606,151.53294,40.173912,95.1,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,0.024305405,0.0016591076,-0.015716728,26.540817,0.039529186,-1.9158943,134.21088,18.94444,281.18274,68.68854,-0.6263316,0.34842888,2.3637867,-6.660284,0.62633157,515.8471953868866
33,67584,194.23584,30.904516,296.6868,149.45789,87.06701030927834,181.8946,21.550926,212.46307,153.32368,39.94643,65.7,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,0.02124005,0.0013882131,-0.013979394,23.537617,0.034742024,-2.2708302,137.5786,17.64155,276.03098,68.55698,-0.63563055,0.324966,2.0187068,-5.455818,0.63563055,532.2925567626953
34,69632,191.42714,38.60316,316.18735,131.24779,82.18299881936245,176.26257,12.082309,202.9611,162.70955,28.802816,38.7,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,0.018573698,0.0011388696,-0.012375303,21.888332,0.030514136,-2.5995302,140.86844,16.819906,283.937,68.76729,-0.6428438,0.30497018,1.8806605,-5.352708,0.6428438,548.8397727012634
35,71680,186.61975,34.887814,328.0072,138.92627,77.74403470715835,183.22495,23.580446,222.47913,153.18504,27.613333,34.5,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,0.016247129,0.0009221789,-0.010930696,20.868906,0.02681473,-2.773844,144.02783,16.13214,295.716,68.78442,-0.650364,0.28206775,1.4476473,-5.21566,0.6503639,563.4176123142242
36,73728,185.75807,28.850943,261.4906,125.569405,73.41832669322709,175.0245,17.411,196.97375,149.0711,24.780487,25.9,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,0.014221962,0.0007297386,-0.009653609,20.003027,0.023542836,-3.3132591,147.03825,15.679004,297.06335,69.11755,-0.65531695,0.26116106,1.1527696,-5.4094176,0.65531695,578.6029481887817
37,75776,187.36107,31.249432,281.47476,142.93396,69.36355311355311,170.88138,12.565324,195.42891,147.33913,23.102272,12.9,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,0.012453134,0.0005676572,-0.008519509,19.337486,0.020697258,-3.664901,149.73244,15.360105,303.85956,73.10811,-0.6619312,0.23988678,0.8626294,-6.5544705,0.6619312,594.9289932250977
38,77824,184.21216,28.638136,259.99255,138.13567,65.32577665827036,179.4276,21.95068,223.98303,145.23427,20.787878,22.1,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,0.010911218,0.00043387717,-0.0075002024,18.949432,0.018186687,-4.0490475,152.4364,15.344189,308.786,73.00201,-0.66670537,0.21671104,0.6372161,-6.4852357,0.66670525,609.5080237388611
39,79872,181.06789,30.5885,320.97604,137.67786,61.85127807900852,179.07735,19.76605,215.50565,150.62067,20.47,20.9,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,0.009563651,0.00032573513,-0.0066013457,18.43567,0.01598038,-4.5695457,154.88507,15.408592,319.67596,73.594376,-0.67084855,0.19852318,0.51933944,-4.8967643,0.67084855,623.2725775241852
40,81920,189.83815,43.623672,354.7691,131.48183,59.190751445086704,182.37991,18.121506,224.09422,160.77675,22.258064,25.8,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,0.008388094,0.0002453241,-0.005796891,18.880466,0.014041353,-4.9224143,157.41711,15.767316,334.48615,73.39542,-0.6738687,0.18410373,0.33549595,-4.589013,0.6738689,637.1768808364868
41,83968,192.17801,33.07809,326.69644,137.2311,56.77079107505071,171.58371,13.856915,192.69637,145.57674,21.515789,18.3,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,0.0073596346,0.00018061663,-0.005093762,19.139702,0.012333312,-5.7854295,159.7121,16.035934,327.96838,71.909225,-0.6756842,0.17123054,0.30918884,-6.0277977,0.6756842,651.2186019420624
42,86016,195.73573,38.32269,380.3187,136.7935,54.5063371356147,208.866,36.691723,302.13385,174.36124,20.676767,26.1,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,0.0064614485,0.00013000023,-0.0044812285,19.642145,0.010842589,-6.9575305,161.40257,16.416437,334.89417,72.946434,-0.6779284,0.16099331,0.23371148,-4.658066,0.6779284,668.4038939476013
43,88064,190.74837,34.020443,302.23813,137.48157,52.53639618138425,198.90765,21.888435,235.3212,161.24135,20.816326,22.3,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.005674758,9.277758e-05,-0.003928281,20.130957,0.009530131,-7.3409657,163.2396,16.950563,332.71387,75.129395,-0.679293,0.15071106,0.18395877,-5.038309,0.67929304,683.2741484642029
44,90112,193.45393,37.368103,370.63315,141.65987,50.9926428975665,199.26613,36.36458,286.96143,155.27129,22.56044,27.3,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.004986958,6.648016e-05,-0.0034476332,20.946428,0.008378401,-8.214752,165.07556,17.612438,336.10382,74.14555,-0.67993,0.14387594,0.13305569,-4.600647,0.6799299,700.0206470489502
45,92160,202.9168,50.236935,464.24707,141.73645,49.70334412081985,191.28815,22.978617,231.53438,164.2194,23.51724,16.9,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.0043840595,4.7041874e-05,-0.003029228,21.714594,0.007369224,-9.433029,166.61928,18.156624,344.19476,76.416794,-0.6807816,0.13742104,0.056330204,-4.1633067,0.6807816,716.0581276416779
46,94208,193.25372,43.480293,401.0672,136.08838,48.236559139784944,200.99173,32.05424,255.07527,145.32309,20.767677,23.1,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.0038563847,3.3084692e-05,-0.0026606491,22.482967,0.006484637,-10.173612,167.93813,18.981884,340.24072,78.226204,-0.6814081,0.13476665,0.11216903,-4.8676457,0.68140805,731.7156248092651
47,96256,192.33368,38.31627,334.00278,136.09695,47.086594911937375,217.02469,31.96866,278.1601,173.79008,22.406593,24.4,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.0033932943,2.329668e-05,-0.0023390867,23.970787,0.005707992,-11.303162,169.2563,19.636269,349.57373,80.44531,-0.6820039,0.1308454,-0.026438832,-4.478023,0.6820039,748.4913487434387
48,98304,204.39047,48.31655,445.20413,136.37274,46.08438818565401,198.83963,15.751941,228.84845,181.45685,23.067415,24.2,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.0029876817,1.630766e-05,-0.0020565093,24.437593,0.005026135,-12.375621,170.41153,20.194181,348.0655,79.54922,-0.6821553,0.12780325,-0.043379545,-4.8275766,0.6821552,763.3087117671967
49,100352,191.11711,38.466938,437.9621,143.2933,45.01390758187528,191.28912,18.499735,229.60466,161.27002,21.229166,19.2,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.0026313872,1.1375548e-05,-0.0018101537,25.592274,0.0044282135,-13.564103,171.26495,20.671326,344.58832,79.01734,-0.68271863,0.12767483,-0.062304735,-6.2325335,0.68271863,777.7293462753296
50,102400,208.06976,65.5482,600.71576,136.89212,44.15437688658905,211.36572,36.74448,266.16058,170.49706,22.866667,29.0,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.0023190053,7.958835e-06,-0.001592578,26.917559,0.0039019084,-14.620712,172.01462,21.03777,344.9588,78.24693,-0.68244594,0.125939,-0.16828775,-5.748325,0.68244594,792.3022515773773
51,104448,212.05827,63.49526,478.14673,134.26395,43.44985434873075,215.35176,51.628796,346.59222,156.22238,24.0,25.6,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.0020443925,5.523601e-06,-0.0014028236,27.449121,0.0034402818,-15.561362,172.56642,21.46267,335.96686,80.843475,-0.6826708,0.12378365,-0.15400887,-5.735135,0.6826708,807.5906262397766
52,106496,199.82117,56.14979,465.02432,138.83875,42.57936825269892,237.56418,104.182884,542.87476,177.71649,21.234694,25.8,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018087721,3.8773987e-06,-0.0012396612,27.896286,0.0030433575,-16.825407,173.07288,21.645626,342.11877,80.93736,-0.6824167,0.12078519,-0.17660284,-4.5856595,0.6824167,821.9482817649841
53,108544,201.2575,50.7818,396.90756,129.0565,42.01664730933024,203.15146,38.737747,277.4588,155.91586,24.853659,22.7,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.0015962629,2.6872406e-06,-0.0010942764,28.042969,0.0026869485,-17.743864,173.24254,22.023209,336.9572,82.38997,-0.6831376,0.121781155,-0.038156986,-4.5441017,0.68313766,838.5262138843536
54,110592,199.61942,53.735962,481.06454,136.84647,41.19858420268256,197.73834,25.359882,234.1538,151.93333,20.277227,17.7,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.0014091886,1.8689847e-06,-0.00096515106,29.743763,0.0023718027,-18.708656,173.92981,22.471054,336.7533,81.38931,-0.6829828,0.12202403,-0.14634442,-5.227995,0.6829827,852.0565428733826
55,112640,207.71428,57.59037,483.51917,129.91684,40.598774333093004,211.79459,59.664486,372.60226,164.97571,22.711111,30.6,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012447832,1.3006812e-06,-0.00085190294,30.83239,0.0020949089,-19.555437,174.74547,22.821756,344.99078,80.74006,-0.68281645,0.12171715,-0.16877401,-6.8102417,0.68281657,867.4751019477844
56,114688,211.74516,49.084805,424.22864,136.82364,40.15406162464986,213.81108,41.188633,294.14685,151.20566,25.109756,25.7,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0010999222,9.0207783e-07,-0.0007529831,31.516708,0.0018516197,-21.118158,175.38762,23.294247,341.76044,81.32264,-0.6832769,0.12078357,-0.25723386,-5.2084475,0.6832769,883.1417865753174
57,116736,207.68365,57.275993,522.8047,133.02437,39.57050847457627,207.32437,44.38629,314.78943,151.66743,21.840425,23.0,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.00097250653,6.286041e-07,-0.0006652368,32.510567,0.0016368348,-22.365305,175.81464,23.496119,348.1304,81.27703,-0.68298274,0.120553605,-0.23815942,-5.424564,0.6829828,898.7554216384888
58,118784,212.89426,61.89377,415.1635,132.33812,39.04733727810651,218.17007,45.031322,307.7009,149.06046,22.27174,27.0,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.0008601345,4.3491917e-07,-0.0005883377,31.657627,0.0014478284,-23.867283,176.15399,23.652697,343.76083,81.94905,-0.68312913,0.120488234,-0.26306581,-5.527939,0.6831291,915.1719098091125
59,120832,208.91524,53.384457,416.1839,138.44414,38.55952760932014,200.30673,26.78462,253.27222,159.91502,22.252747,22.1,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.0007611979,3.0228983e-07,-0.00052064797,33.00473,0.001281411,-24.415026,176.2579,23.854559,350.32275,83.62436,-0.68328035,0.119699575,-0.26084447,-5.0669947,0.6832805,931.9061501026154
60,122880,203.35306,51.73181,403.6902,143.6139,38.16340478409444,229.97835,55.2876,360.6061,171.22685,23.732557,25.8,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.0006738765,2.0984429e-07,-0.0004606339,32.86877,0.0011342017,-26.314644,176.32518,23.911926,347.7469,79.16138,-0.6829754,0.120362125,-0.19620407,-6.3393974,0.6829753,948.5575716495514
61,124928,203.45534,46.084003,357.19977,146.3572,37.74826231489876,227.80159,42.59216,299.57,175.65712,22.9,22.6,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.0005969191,1.4575735e-07,-0.00040827983,33.921272,0.0010049924,-27.06228,176.24667,24.055109,351.77765,82.70429,-0.6835083,0.12101898,-0.21594906,-5.1053576,0.6835083,964.3294036388397
62,126976,207.35776,58.44549,452.9715,133.32826,37.393519882179675,229.47195,42.41108,312.01572,174.70781,23.744186,23.7,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.00052893267,1.0150847e-07,-0.00036152918,34.170246,0.0008903241,-27.978432,176.37732,24.39176,350.87018,81.99488,-0.68312806,0.1205442,-0.2562797,-5.7854548,0.68312806,981.8977749347687
63,129024,205.77364,51.977898,406.8258,142.02676,37.10471806674338,234.63431,42.4238,319.5965,151.53809,25.0,29.2,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.00046896876,7.075409e-08,-0.00032066667,35.18748,0.00078954326,-29.46983,176.49712,24.54327,352.68518,80.84534,-0.6834564,0.12020832,-0.31092405,-4.851805,0.6834564,1014.8653695583344
64,131072,202.73878,51.716187,390.86816,124.77285,36.793093767546324,231.01248,82.245155,458.67377,166.87987,24.197674,27.8,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.00041593902,4.9391893e-08,-0.00028443133,35.232533,0.0007003136,-29.701338,176.43512,24.67493,348.37262,82.792854,-0.6835686,0.121193506,-0.26380253,-5.2496433,0.6835686,1041.1682138442993
65,133120,208.85751,69.321915,627.7944,141.94736,36.50123389086921,226.78519,70.56451,368.73343,147.80557,24.270588,32.1,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.00036913378,3.4511388e-08,-0.00025226705,35.877567,0.0006213665,-30.402292,176.6572,24.814123,359.01584,81.74442,-0.6831931,0.11941848,-0.32029486,-5.0119443,0.683193,1067.1719465255737
