Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
11,22528,362.1918,251.4221,1365.074,143.49197,80.48561151079137,332.82736,198.3651,715.1813,170.56268,70.296295,102.0,9.6655521739130439065e-05,0.00028996655852842806125,9.6655521739130439065e-05,0.00028996655852842806125,0.45569727,0.04071209,-0.27325577,56.71449,0.6794752,-3.8807704,84.8395,42.876236,346.23654,24.865772,-0.49140233,0.5835588,4.825551,-6.5704393,0.4914023,157.93608212471008
12,24576,278.0382,148.56317,710.888,141.3939,78.58653846153847,357.53793,171.20117,706.77686,150.26988,63.058823,106.3,9.632107391304348027e-05,0.00028896321438127087998,9.632107391304348027e-05,0.00028896321438127087998,0.3935971,0.028533345,-0.23720443,66.16681,0.60069925,-3.7206223,90.3962,45.612724,366.1421,28.311907,-0.5263959,0.5370339,5.012531,-6.8553925,0.52639586,171.10985016822815
13,26624,256.90192,144.69055,920.90326,132.73108,75.03954802259886,317.39307,210.55954,824.53125,146.9135,48.690475,106.0,9.598662608695652148e-05,0.00028795987023411369873,9.598662608695652148e-05,0.00028795987023411369873,0.34033838,0.021232488,-0.20641354,70.690674,0.5299613,-3.023334,97.72515,47.615814,395.8267,31.274849,-0.55727077,0.49263757,4.370563,-8.204861,0.5572708,185.3757872581482
14,28672,252.66988,115.52329,681.54535,136.63751,71.81453634085213,296.49,158.8439,684.34503,183.23753,46.444443,101.5,9.565217826086957379e-05,0.00028695652608695648418,9.565217826086957379e-05,0.00028695652608695648418,0.29454398,0.016328728,-0.18213455,76.04606,0.46451682,-3.0657709,105.965355,48.58916,403.4636,35.414776,-0.57721907,0.45935258,3.7980032,-7.2542925,0.577219,198.2347137928009
15,30720,204.75328,81.45493,677.20483,132.29434,66.9193899782135,183.0787,25.718946,232.0062,144.7584,34.366665,25.7,9.5317730434782614995e-05,0.0002859531819397993029,9.5317730434782614995e-05,0.0002859531819397993029,0.25513124,0.012620956,-0.16166218,78.39278,0.40756196,-3.215243,113.82726,48.091213,403.36417,42.273575,-0.59755504,0.42285123,4.545913,-6.9173994,0.59755516,211.52793622016907
16,32768,199.27872,50.24346,379.64856,140.12811,62.22813688212928,195.89403,57.940845,307.73972,139.82588,30.089552,26.5,9.49832826086956562e-05,0.00028494983779264212166,9.49832826086956562e-05,0.00028494983779264212166,0.22107983,0.0097007295,-0.14426458,76.398994,0.35760248,-3.7297518,121.7002,45.061295,376.59177,48.432484,-0.6175951,0.37744814,3.2255435,-6.8282957,0.61759514,224.57564783096313
17,34816,201.2535,58.739582,483.90845,136.50009,57.443894389438945,230.62363,102.73046,487.9232,140.9155,25.9875,43.6,9.464883478260869741e-05,0.0002839464936454849404,9.464883478260869741e-05,0.0002839464936454849404,0.19171616,0.007163855,-0.12861826,75.76621,0.31329557,-4.874049,128.66452,39.210938,316.56613,43.086452,-0.63421625,0.33192015,2.479489,-5.549327,0.6342163,241.45103573799133
18,36864,186.67905,41.824486,351.91666,128.5204,53.24566473988439,198.84135,36.171448,268.38538,146.09671,23.66279,25.4,9.4314386956521738615e-05,0.00028294314949832772584,9.4314386956521738615e-05,0.00028294314949832772584,0.16632055,0.0052646766,-0.112594865,70.83436,0.27428487,-4.5964026,134.85007,32.460503,279.5396,34.061905,-0.64911824,0.288125,2.0420156,-5.8457255,0.64911824,253.6125991344452
19,38912,189.99573,35.629772,339.47083,136.93752,50.33505821474773,226.8912,93.3231,473.19196,139.0131,25.469135,36.6,9.3979939130434790925e-05,0.0002819398053511705446,9.3979939130434790925e-05,0.0002819398053511705446,0.14440493,0.0040514716,-0.098245345,61.82573,0.23974964,-3.9540896,141.77702,27.183828,278.95886,32.635452,-0.6602049,0.24807754,1.8161011,-5.7594576,0.6602049,270.85003566741943
20,40960,193.51244,45.188126,412.3891,134.69777,47.767794632438736,190.32626,37.89335,256.59335,143.86278,24.142857,20.8,9.364549130434783213e-05,0.00028093646120401336334,9.364549130434783213e-05,0.00028093646120401336334,0.12544018,0.00313439,-0.08599752,52.219795,0.20915794,-4.2408023,149.44936,24.061502,282.02258,38.9468,-0.66731334,0.21514656,1.3520887,-5.997348,0.6673134,284.02545857429504
21,43008,190.15645,43.553017,390.93088,131.78369,45.12381951731375,171.64455,18.47246,205.26445,144.14708,21.520834,15.2,9.331104347826087334e-05,0.00027993311705685614876,9.331104347826087334e-05,0.00027993311705685614876,0.109052524,0.0023129885,-0.07547687,45.937397,0.18239604,-5.693779,155.9444,22.467136,282.15134,47.44316,-0.6724969,0.1900891,0.50665534,-4.917468,0.672497,299.2326805591583
22,45056,193.65538,44.516052,354.13202,133.18121,42.98187022900763,193.32632,25.61829,225.09196,149.2438,21.494738,18.4,9.2976595652173914545e-05,0.00027892977290969896752,9.2976595652173914545e-05,0.00027892977290969896752,0.094839685,0.0016093041,-0.06596265,40.601868,0.15899125,-7.328406,160.7077,21.911861,290.8417,69.76108,-0.6763058,0.168692,0.428509,-4.8965673,0.6763058,313.87907242774963
23,47104,191.2869,41.986763,363.11224,137.01373,40.6692573402418,187.14244,48.071888,268.95282,137.75388,18.636364,21.0,9.264214782608695575e-05,0.00027792642876254178627,9.264214782608695575e-05,0.00027792642876254178627,0.082539655,0.0011014723,-0.057387915,39.337303,0.1385647,-8.522475,164.38284,22.20665,309.19855,81.35824,-0.6786304,0.15266718,0.12075949,-5.7511325,0.6786304,328.4257740974426
24,49152,190.90393,39.067665,384.97385,133.21317,39.03018268467037,190.97682,46.619003,306.82275,144.22516,20.237623,32.7,9.230770000000000806e-05,0.00027692308461538460502,9.230770000000000806e-05,0.00027692308461538460502,0.07185951,0.0007439575,-0.049967784,39.4228,0.120786555,-10.191263,167.32744,23.212816,322.1057,77.49198,-0.68074536,0.14314796,0.08924246,-5.071067,0.68074524,343.05143094062805
25,51200,191.23477,35.8737,315.61404,136.20694,37.66961000735835,204.6364,72.8844,404.3194,139.18364,20.54,22.0,9.197325217391304927e-05,0.00027591974046822739044,9.197325217391304927e-05,0.00027591974046822739044,0.062602274,0.00049560383,-0.04344133,41.427223,0.10527125,-11.989148,169.0703,23.955364,326.36,81.30304,-0.6814532,0.13804096,0.00958848,-5.8527174,0.68145317,359.6361312866211
26,53248,195.48343,47.464497,375.4133,132.16673,36.565247252747255,196.4158,31.088467,240.26251,154.17244,21.092783,15.4,9.1638804347826090475e-05,0.0002749163963210702092,9.1638804347826090475e-05,0.0002749163963210702092,0.054556902,0.0003323906,-0.03769796,42.2309,0.09173564,-12.652827,170.5003,24.625814,328.5617,81.75587,-0.68133414,0.13101315,-0.030040264,-4.986188,0.6813341,373.5937407016754
27,55296,192.03229,45.01586,386.71765,138.12158,35.618556701030926,170.68881,15.995806,205.31258,142.20659,21.260416,17.9,9.130435652173913168e-05,0.00027391305217391302795,9.130435652173913168e-05,0.00027391305217391302795,0.047730476,0.00022645266,-0.032933857,44.276424,0.08029387,-13.916564,171.77757,25.618002,331.4718,76.659546,-0.6821106,0.12829994,-0.07207298,-3.9805717,0.6821106,388.46221351623535
28,57344,210.47581,73.7132,621.38153,137.39334,34.8698296836983,191.25063,32.06184,266.88647,145.3534,22.23913,18.7,9.096990869565217289e-05,0.00027290970802675581337,9.096990869565217289e-05,0.00027290970802675581337,0.041640326,0.00015149871,-0.028700266,46.39459,0.07007689,-15.513151,172.99725,26.368704,332.38028,82.15847,-0.6827678,0.12818497,-0.10882616,-6.0814524,0.68276787,401.8677089214325
29,59392,196.2508,48.7784,466.3181,141.96281,34.09127439724455,215.31467,63.137714,360.989,163.29953,21.030613,23.4,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.036339153,0.00010162706,-0.024990272,49.415684,0.061149906,-16.509548,174.19043,27.037472,326.9478,81.36591,-0.6826231,0.12617365,-0.05147791,-4.4426045,0.68262315,415.1581995487213
30,61440,198.15916,55.1752,411.60736,131.59009,33.28672086720867,243.62088,103.622086,543.5877,171.62807,19.679611,28.3,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,0.031732447,6.802505e-05,-0.021797353,50.21501,0.05340281,-18.262386,174.71364,27.342087,331.47614,81.17969,-0.6827667,0.12593067,-0.190063,-7.1829815,0.68276656,432.71230387687683
31,63488,206.70789,75.69088,726.8793,136.09537,32.80041365046536,181.02469,20.08302,214.7642,154.152,22.7191,18.9,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,0.027718095,4.546303e-05,-0.01901739,51.24841,0.046648838,-19.560776,175.23549,27.653826,322.11203,79.98536,-0.6828321,0.123645306,-0.15988111,-4.9301076,0.68283194,450.59207463264465
32,65536,198.69846,52.6539,413.77197,137.18607,32.23277559055118,201.69882,78.918175,431.0187,150.63248,21.030613,28.2,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,0.024226386,3.0451527e-05,-0.016613446,52.166378,0.04077995,-21.129892,175.70956,27.875519,320.8996,77.48786,-0.683154,0.12336095,-0.18805337,-6.415502,0.68315417,464.5181984901428
33,67584,202.17319,61.96284,492.83105,127.481606,31.693714821763603,241.23373,103.802574,529.1722,149.88217,20.74,27.2,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,0.021180945,2.0325215e-05,-0.0145096965,53.61174,0.0356495,-22.800596,176.11218,28.416523,319.36697,75.73969,-0.682957,0.12261085,-0.14847589,-4.6578455,0.682957,478.36690068244934
34,69632,198.34488,55.74493,388.0305,132.4387,31.265828468792098,200.09886,38.41811,272.6078,164.89168,21.663158,20.9,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,0.018530017,1.3622604e-05,-0.0126810325,53.694977,0.03118384,-23.646332,176.20721,28.478228,328.14734,79.281235,-0.6827594,0.12053246,-0.21541262,-4.8642945,0.6827593,493.3094391822815
35,71680,205.46037,64.41443,549.87354,134.50778,30.943436960276337,235.57796,76.99233,412.628,154.24562,22.876404,19.1,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,0.01621549,9.139501e-06,-0.011096954,54.46371,0.027294153,-24.89079,176.63028,28.821115,326.09592,76.70042,-0.6830888,0.12148999,-0.113664865,-4.101403,0.68308884,508.79949593544006
36,73728,206.7927,53.994476,432.81494,135.38878,30.599418845994187,200.9413,27.366514,238.251,155.53152,22.032259,24.0,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,0.014198734,6.1417995e-06,-0.009710651,54.321346,0.023897143,-26.197023,176.92526,28.830456,329.49353,77.01491,-0.6828987,0.11914682,-0.27356064,-5.1169395,0.6828986,524.0266816616058
37,75776,203.3506,67.32312,604.5658,135.97351,30.257987220447284,228.58896,80.368065,390.55368,146.52293,21.6,24.3,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,0.012436798,4.106627e-06,-0.008505221,54.15736,0.020933775,-27.967562,177.01743,28.890577,326.22192,80.10748,-0.6830795,0.12172367,-0.23553658,-6.2932515,0.68307954,537.5430135726929
38,77824,191.05235,52.35417,558.7485,135.99368,29.83243865030675,200.96951,62.3393,364.33212,149.68732,19.586538,18.8,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,0.010899965,2.7554947e-06,-0.0074541667,55.234562,0.018348783,-28.992527,177.21661,29.207386,329.97757,75.89534,-0.6832463,0.121546775,-0.13011742,-6.5541887,0.6832463,551.0631532669067
39,79872,200.10506,66.5291,646.7083,132.18414,29.514412416851442,194.56998,30.1876,236.10133,151.93506,21.05102,20.4,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,0.009556097,1.8523399e-06,-0.0065321373,56.278477,0.016084766,-30.194862,177.22432,29.361773,339.06927,74.344505,-0.6830675,0.1203613,-0.20833302,-5.168496,0.6830673,567.4388597011566
40,81920,193.57782,51.708786,424.112,129.50066,29.161623353506585,175.04279,15.231197,208.19511,153.36809,19.893204,14.7,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,0.008382981,1.2454668e-06,-0.005731376,55.641396,0.014112125,-31.68147,176.88843,29.48046,327.45435,71.56887,-0.6832981,0.119615644,-0.26511574,-4.672059,0.6832981,581.4515037536621
41,83968,200.81914,65.51045,513.1033,136.2729,28.840261078667126,203.76791,93.958725,477.17026,142.00702,19.990196,23.2,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,0.007356146,8.3752604e-07,-0.005028014,54.91353,0.012382753,-33.242645,176.98624,29.578058,331.33273,70.55406,-0.6831833,0.12017975,-0.044730186,-5.831397,0.6831833,596.457044839859
42,86016,212.43417,68.51761,592.25354,139.49214,28.657114295234923,182.74171,26.259756,238.31885,149.37212,22.733334,16.4,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,0.0064590676,5.645964e-07,-0.004415526,54.718983,0.010873736,-35.035088,177.04524,29.75031,332.63666,74.05691,-0.6833527,0.12173664,-0.27205813,-4.7847915,0.6833527,613.2271971702576
43,88064,197.02316,61.144287,528.1601,134.97244,28.412068409164245,236.10771,64.002525,345.45154,158.25632,20.908163,31.1,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.005673155,3.778305e-07,-0.0038782689,54.511147,0.009550943,-36.348614,177.18994,29.855644,331.63263,71.87546,-0.68342346,0.12005591,-0.17959356,-4.9701986,0.6834233,627.7149398326874
44,90112,209.61928,63.572098,523.7955,145.27501,28.285400313971742,205.1304,51.78317,347.64404,155.28976,23.72093,33.0,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.004985841,2.5410665e-07,-0.003407126,54.39216,0.008392717,-38.40615,176.99692,29.772255,328.8296,74.5292,-0.6831635,0.11926369,-0.2787099,-4.675991,0.68316346,639.9124908447266
45,92160,201.31479,55.189064,451.0923,133.90527,28.027372262773724,193.38797,28.861961,247.54497,135.94942,20.048544,17.6,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.0043832986,1.709164e-07,-0.0029947418,53.634785,0.0073779416,-40.277237,176.77603,29.717335,329.2596,78.98345,-0.6830539,0.11802337,-0.33630848,-4.2557673,0.6830539,653.0531327724457
46,94208,195.28888,58.74816,472.2062,139.22171,27.89925925925926,202.06985,68.25744,370.6903,149.77107,23.05747,21.1,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.00385585,1.1515583e-07,-0.0026351367,52.674423,0.006490987,-41.775074,176.46574,29.642162,327.631,75.161606,-0.6832829,0.11999044,-0.28670073,-4.615321,0.68328273,670.479813337326
47,96256,196.03333,48.643566,413.4712,131.65695,27.768897864974033,201.72435,34.171436,264.44095,138.76512,22.934067,22.6,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.0033929164,7.7726355e-08,-0.0023189099,51.154774,0.005711889,-42.475502,176.08264,29.407436,322.90967,75.398186,-0.6833397,0.119194016,-0.28020263,-4.379262,0.6833397,685.4020042419434
48,98304,203.94035,71.65108,613.2003,127.71616,27.643037974683544,182.87296,30.599567,256.96448,147.42758,22.741573,20.1,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.0029873995,5.2704227e-08,-0.0020413958,51.29628,0.0050288904,-43.47243,176.10692,29.489819,330.22052,75.71404,-0.68323225,0.11918819,-0.21177316,-4.7855835,0.6832323,696.9475314617157
49,100352,207.07323,56.30866,447.0706,137.4187,27.540763107329123,183.2102,25.817558,231.11073,145.38115,23.40909,17.1,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.0026311798,3.5617983e-08,-0.0017986911,51.691074,0.0044299792,-45.574745,176.08226,29.610939,331.02087,79.923416,-0.6835191,0.120231055,-0.28450298,-6.245143,0.6835191,710.5590801239014
50,102400,202.73236,59.918636,485.7638,140.74765,27.437566988210076,197.81633,39.27884,260.94733,139.21155,23.213484,24.8,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.0023188486,2.4095282e-08,-0.0015841374,51.03895,0.0039031012,-46.239277,176.08893,29.538946,327.2672,72.00173,-0.6830709,0.12063377,-0.3116355,-5.6719937,0.6830709,729.3712208271027
51,104448,195.27522,51.382915,458.42346,139.11288,27.28291536050157,196.61702,30.526863,265.21002,160.23285,21.270834,19.2,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.0020442666,1.6308523e-08,-0.0013968914,51.987988,0.0034412711,-48.006203,176.20326,29.666721,333.5701,67.933395,-0.6832544,0.11904301,-0.28245783,-5.6647673,0.6832545,742.6493260860443
52,106496,199.99098,64.3228,438.04214,128.91867,27.13939857288481,231.58528,54.496475,327.41995,146.64552,21.416666,24.0,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018086724,1.1204077e-08,-0.001235192,51.6955,0.003043973,-48.701115,176.2205,29.736942,325.9473,79.64522,-0.6828502,0.11717143,-0.2660625,-4.5852966,0.68285024,756.8204567432404
53,108544,194.51144,52.973164,483.02225,136.79208,26.984332255657797,238.13156,73.258224,339.15033,143.28998,20.71134,30.4,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.0015961826,7.626943e-09,-0.001091019,52.339462,0.0026873027,-50.424046,176.30008,29.930199,333.05823,75.131676,-0.68344253,0.11908132,-0.26763248,-4.501337,0.68344253,771.1858534812927
54,110592,200.965,59.33891,502.46948,138.96996,26.909223655390605,187.72333,23.235104,234.53448,156.83492,23.477272,22.2,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.0014091247,5.1778812e-09,-0.00096283556,52.362274,0.0023720532,-51.777607,176.41101,30.078264,333.8253,77.76123,-0.68323547,0.12011553,-0.29336214,-5.2687693,0.68323547,785.5396249294281
55,112640,201.1191,66.02699,582.8468,133.86711,26.772997385310198,205.36174,96.49906,487.74707,147.15768,21.061224,29.0,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012447292,3.5270258e-09,-0.0008503315,51.428024,0.002095145,-53.362984,176.18254,29.91609,326.71075,78.542435,-0.68308103,0.11956776,-0.31836557,-6.80416,0.68308115,802.6891694068909
56,114688,213.17294,79.870094,626.084,125.66474,26.70104772991851,196.00697,41.166965,302.99286,150.07614,23.261364,21.0,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0010998748,2.4048543e-09,-0.00075180636,51.39174,0.0018517573,-54.519764,175.8026,29.825817,326.6765,77.2621,-0.6834735,0.119381376,-0.32143784,-5.225919,0.6834735,818.0172793865204
57,116736,200.775,55.401184,447.58813,136.32832,26.567721374914637,191.31714,34.906013,247.51834,152.82063,20.72449,24.1,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.0009724681,1.6472647e-09,-0.0006643784,51.453568,0.001636915,-55.20158,175.5692,29.82914,324.356,75.685165,-0.68313324,0.11920817,-0.27597857,-5.386583,0.68313336,835.207496881485
58,118784,198.52939,60.64157,475.8195,132.44237,26.511830357142856,172.60767,16.531492,196.9896,147.62883,23.689655,19.6,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.00086010067,1.1259348e-09,-0.0005877516,51.292313,0.0014479135,-57.556164,175.84586,30.040407,324.60785,76.3915,-0.6832941,0.11930807,-0.29380023,-5.607562,0.6832943,849.8507459163666
59,120832,200.66113,69.439804,580.7692,131.10841,26.460797196671045,218.48894,46.461964,332.73727,155.70468,23.802326,20.7,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.00076116854,7.6823664e-10,-0.0005202209,52.052883,0.001281444,-58.70299,175.72722,29.98808,318.19525,81.23028,-0.6833877,0.118614316,-0.30952,-5.1841364,0.6833875,864.3895432949066
60,122880,199.54617,47.453167,353.61832,133.82475,26.363441321604807,210.12093,73.01807,414.9859,151.83995,21.68421,21.1,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.00067385286,5.263028e-10,-0.00046030874,50.6546,0.00113421,-60.313644,175.57288,29.952045,317.9243,80.36998,-0.68304926,0.118971,-0.25722933,-6.288122,0.68304926,880.1605389118195
61,124928,205.93375,88.7769,758.63324,130.51149,26.24627022483715,215.20969,60.535713,320.2347,156.14243,20.67347,35.5,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.00059689797,3.621517e-10,-0.0004080528,51.293163,0.0010049938,-60.81728,175.72696,30.138966,321.94635,78.717575,-0.68357044,0.12007653,-0.30150557,-5.135539,0.6835703,896.1673986911774
62,126976,208.58725,62.651966,555.29346,133.5412,26.130685326198805,201.03343,33.43565,246.44495,149.79163,20.63,20.7,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.00052891386,2.4879956e-10,-0.0003613887,52.51708,0.0008903407,-62.482784,175.88388,30.257116,322.17224,83.314545,-0.6832185,0.11943685,-0.26626492,-5.740781,0.68321854,911.5465540885925
63,129024,199.10916,56.2498,444.30258,128.59946,26.025620334879967,230.89468,63.198532,388.73206,169.86551,20.816326,26.5,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.00046895203,1.714968e-10,-0.00032057974,52.038708,0.0007895656,-63.52308,175.94147,30.29038,330.662,77.23894,-0.68356526,0.119461626,-0.2710973,-4.8046827,0.6835653,925.702121257782
64,131072,197.55074,54.309456,513.95245,137.46306,25.95682313329372,179.48444,24.386578,212.9619,145.4106,22.25,13.7,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.00041592374,1.1805681e-10,-0.00028438284,52.000206,0.00070033653,-64.770775,175.8051,30.328705,328.18887,79.048836,-0.6836856,0.12056184,-0.251894,-5.283656,0.6836856,938.9708805084229
65,133120,197.8992,55.236664,445.33673,140.62459,25.881758070789576,193.5774,50.713615,322.7726,146.00403,21.806452,22.3,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.00036912085,8.157967e-11,-0.0002521961,51.918247,0.00062134356,-66.14332,175.8948,30.41127,322.2065,79.081085,-0.6831878,0.11867231,-0.2807448,-5.0925603,0.6831878,953.5582544803619
