Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
15,30720,258.56085,116.91661,523.22,123.420166,130.44255319148937,77.43083,28.569437,137.12473,32.088264,215.2,250.0,9.5317730434782614995e-05,0.0002859531819397993029,9.5317730434782614995e-05,0.0002859531819397993029,0.25699964,0.053697165,-0.13678807,18.627956,0.3772473,-0.90949106,67.64928,24.64276,242.75426,33.74998,-0.4677115,0.5989015,2.3927991,-6.89595,0.46771145,313.9429750442505
16,32768,344.77057,39.537395,398.51547,291.213,133.71311475409837,97.96265,32.916096,145.55986,36.770374,219.11111,250.0,9.49832826086956562e-05,0.00028494983779264212166,9.49832826086956562e-05,0.00028494983779264212166,0.22289106,0.044384733,-0.12032346,17.92457,0.32966137,-0.95049834,69.685974,24.819384,247.65446,37.039387,-0.47912475,0.5874418,2.1985512,-6.6919193,0.47912467,342.2513155937195
17,34816,252.06781,117.461525,394.34833,80.5492,137.37944664031622,88.36184,29.102589,134.92754,49.83621,236.77777,250.0,9.464883478260869741e-05,0.0002839464936454849404,9.464883478260869741e-05,0.0002839464936454849404,0.19342445,0.03647979,-0.106217176,18.310352,0.28567666,-1.2797647,71.29108,25.128439,249.01059,38.669548,-0.47675273,0.5916211,2.169859,-7.150898,0.4767528,371.42036056518555
18,36864,366.54605,212.09355,703.3005,97.56613,140.44061302681993,84.58335,43.409622,148.46075,23.131287,237.25,250.0,9.4314386956521738615e-05,0.00028294314949832772584,9.4314386956521738615e-05,0.00028294314949832772584,0.1679029,0.029702382,-0.0922956,17.648691,0.25065288,-1.1298863,72.98691,25.428896,248.85501,40.6719,-0.49288535,0.57642543,2.2052727,-8.0513935,0.49288535,401.3172039985657
19,38912,270.9994,124.512184,499.80557,144.79509,143.7,90.910095,55.027927,229.63594,35.742596,238.22223,250.0,9.3979939130434790925e-05,0.0002819398053511705446,9.3979939130434790925e-05,0.0002819398053511705446,0.14578885,0.024974816,-0.08058875,17.14556,0.2186554,-1.1488526,75.30975,26.291502,252.84067,41.062683,-0.49963573,0.5632883,1.9851677,-7.017,0.49963567,429.8998529911041
20,40960,337.30576,159.74191,702.3809,141.00706,145.65,126.58403,50.657726,192.47014,49.548477,198.3,250.0,9.364549130434783213e-05,0.00028093646120401336334,9.364549130434783213e-05,0.00028093646120401336334,0.12668812,0.020581402,-0.07086329,16.384203,0.19014865,-1.3990991,77.356155,26.845839,254.50386,42.064857,-0.50089633,0.55961996,2.3122022,-8.214937,0.5008964,459.24791431427
21,43008,279.04416,74.273674,431.24045,182.69395,147.47079037800688,96.07237,68.067345,271.3727,32.82692,193.81818,250.0,9.331104347826087334e-05,0.00027993311705685614876,9.331104347826087334e-05,0.00027993311705685614876,0.11013556,0.016952079,-0.061836578,17.057266,0.1663738,-1.343532,79.649445,27.538076,274.95245,42.56378,-0.51053727,0.54768384,2.582541,-8.548609,0.51053727,491.99352502822876
22,45056,267.5753,103.92245,468.09335,127.23518,149.93645484949832,85.10862,29.750355,144.3927,47.897835,239.625,250.0,9.2976595652173914545e-05,0.00027892977290969896752,9.2976595652173914545e-05,0.00027892977290969896752,0.09578074,0.014192885,-0.053842183,16.6972,0.14502148,-1.3771734,81.71868,27.865217,281.00375,45.72795,-0.51410306,0.54392594,2.902714,-7.4782596,0.51410306,521.9770436286926
23,47104,254.36465,93.21383,466.59143,152.14378,152.01294498381878,96.4218,49.767063,200.18256,29.606009,214.1,250.0,9.264214782608695575e-05,0.00027792642876254178627,9.264214782608695575e-05,0.00027792642876254178627,0.08333323,0.01205472,-0.047120318,16.793829,0.12695529,-1.2911323,84.00752,28.053307,286.47073,45.892784,-0.523283,0.5318698,3.548481,-8.424325,0.523283,557.8025751113892
24,49152,257.66797,78.449486,451.7215,172.90248,153.61128526645768,129.9852,67.43259,275.57172,50.43977,203.0,250.0,9.230770000000000806e-05,0.00027692308461538460502,9.230770000000000806e-05,0.00027692308461538460502,0.07255238,0.01017637,-0.041264877,16.657856,0.1106187,-1.4391153,86.28226,28.36494,337.4018,46.019657,-0.52478313,0.52998394,4.760742,-7.739794,0.52478313,585.306792974472
25,51200,265.67566,62.795586,414.09116,188.75192,154.88787878787878,141.92557,44.21148,230.53102,68.86063,191.90909,230.3,9.197325217391304927e-05,0.00027591974046822739044,9.197325217391304927e-05,0.00027591974046822739044,0.06318416,0.008710481,-0.036231846,16.1576,0.09686189,-1.3968979,88.436134,28.488003,359.39218,40.874416,-0.53292006,0.5168266,4.4869614,-6.7203965,0.53291994,614.2221457958221
26,53248,297.80444,96.54564,428.82516,112.966644,156.4205882352941,97.7935,92.46322,334.278,27.639952,207.0,245.6,9.1638804347826090475e-05,0.0002749163963210702092,9.1638804347826090475e-05,0.0002749163963210702092,0.05504654,0.007461265,-0.031802732,15.677639,0.08478871,-1.3527157,90.67009,28.73413,351.8067,24.40968,-0.54027265,0.50932604,4.796625,-6.3551197,0.54027265,644.2854247093201
27,55296,288.6187,127.42166,602.88666,142.85213,156.0310734463277,105.461754,32.237484,178.28166,66.51782,146.57143,250.0,9.130435652173913168e-05,0.00027391305217391302795,9.130435652173913168e-05,0.00027391305217391302795,0.048154213,0.0064495886,-0.027740741,16.229626,0.0740229,-1.4607828,93.06258,29.401464,369.44144,19.59566,-0.5371973,0.5130556,4.534913,-7.514944,0.5371972,675.755500793457
28,57344,297.96872,125.44439,657.2682,162.7156,155.390243902439,104.06279,68.35814,261.61594,49.739384,140.26666,243.4,9.096990869565217289e-05,0.00027290970802675581337,9.096990869565217289e-05,0.00027290970802675581337,0.042005368,0.005564804,-0.024492066,16.069439,0.064888015,-1.5028899,95.90047,29.701563,379.73422,22.237667,-0.54476696,0.5059208,5.536038,-8.266211,0.5447669,705.378847360611
29,59392,216.16974,63.18972,340.9265,141.77386,153.33333333333334,130.34698,51.279266,208.37616,66.768616,111.166664,177.8,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.036647778,0.004702277,-0.021940684,16.987707,0.05677738,-2.078738,98.10312,29.951853,378.81808,21.015852,-0.54927355,0.50822085,7.3385158,-6.694187,0.54927355,722.1058192253113
30,61440,232.36568,118.12486,760.70435,132.66243,146.9043062200957,100.71538,48.078007,183.27223,49.5429,66.645164,184.3,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,0.0319828,0.0037854582,-0.019650772,16.092575,0.05012119,-2.205564,99.13709,29.548447,377.09082,27.223387,-0.56718904,0.48182708,6.7217903,-7.0769134,0.5671891,740.5464177131653
31,63488,233.24857,65.56427,357.15295,151.36601,144.56492027334852,106.6298,49.81131,229.01093,48.781742,98.0,229.3,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,0.02792051,0.0032710957,-0.01643259,16.364964,0.043823946,-0.9220772,101.33604,29.986578,367.82306,60.520107,-0.5693624,0.45958504,2.8755713,-6.098886,0.5693625,769.5602142810822
32,65536,278.42563,80.83771,400.9248,156.656,143.640350877193,150.6788,66.64391,288.73132,49.495945,119.76471,229.2,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,0.024412187,0.0029747912,-0.014235371,16.104912,0.037967578,-1.3393185,104.23292,30.698431,380.19806,63.794067,-0.5550606,0.48201406,3.5645194,-6.572322,0.55506057,803.9432079792023
33,67584,268.46945,86.118774,475.84622,186.66245,143.66737739872067,123.71924,72.4131,258.10556,29.226545,144.61539,228.9,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,0.021349983,0.002576862,-0.012780134,16.071196,0.033227906,-2.1206346,106.21689,30.10128,383.11133,63.19905,-0.5562043,0.48502225,3.7896113,-6.919363,0.5562044,832.8211913108826
34,69632,243.41728,78.43312,439.9978,156.77206,141.72301425661914,146.84221,69.4803,278.82782,51.660416,100.27273,216.6,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,0.018678715,0.0020280718,-0.011580249,17.891432,0.029119985,-3.4830747,106.66571,26.345276,365.34756,48.8664,-0.5590897,0.48283863,4.475588,-8.276952,0.5590899,860.4629774093628
35,71680,255.3897,95.63943,526.851,145.51932,139.4455252918288,141.40298,44.236294,227.25642,88.88631,90.82609,213.9,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,0.016337251,0.001611017,-0.009946451,18.680687,0.02572269,-2.2162237,107.0656,23.018759,346.4631,49.17068,-0.57452524,0.45560548,3.6806355,-6.5117035,0.5745253,893.343122959137
36,73728,321.75916,94.6653,495.3539,177.13506,139.98479087452472,140.51169,60.14063,266.78415,67.52161,163.08333,234.1,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,0.014296988,0.0014420078,-0.008504282,17.613655,0.022602828,-0.90627456,109.40765,21.947737,288.8777,57.902542,-0.5807799,0.43828237,1.7433844,-6.4459,0.58077973,924.4344048500061
37,75776,241.79393,84.25137,472.54462,139.84952,137.81056466302368,146.91226,44.31844,223.33777,72.96043,88.08696,202.7,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,0.0125224,0.0013320358,-0.007425727,16.39393,0.019750662,-0.98883647,112.36949,21.915922,272.69055,74.1319,-0.5771301,0.44567996,1.6953886,-6.997791,0.5771301,958.0999026298523
38,77824,222.5352,62.331444,354.77405,143.24994,135.38394415357766,106.36578,63.228485,234.32506,61.7885,79.875,224.2,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,0.0109760575,0.0012046047,-0.0065680095,15.252606,0.017295891,-1.3906726,115.12916,22.043621,284.6537,73.26206,-0.57569027,0.44563264,1.6410657,-6.0239606,0.57569027,994.3049669265747
39,79872,247.98613,72.20418,414.45245,150.09537,133.9361344537815,137.79228,67.16094,271.00357,69.091156,96.22727,219.3,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,0.009622544,0.0010682801,-0.0058232783,14.626697,0.015201888,-1.5652505,117.67004,21.955875,284.36676,72.635544,-0.57980245,0.4414054,1.4698763,-6.884021,0.5798024,1018.633359670639
40,81920,221.48457,55.606285,344.95248,149.08316,131.62861736334406,100.59604,28.632507,138.6048,46.055695,80.77778,250.0,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,0.0084397895,0.00093889266,-0.005164814,13.878414,0.013355611,-1.8580985,119.87195,21.530107,286.13782,72.11218,-0.58235466,0.43700328,1.9312739,-8.620783,0.5823548,1051.9473645687103
41,83968,240.27261,112.49825,602.3086,141.92375,130.07131782945737,191.03748,69.47096,293.30167,70.11277,87.95652,193.0,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,0.0074046976,0.00080972,-0.0045737843,13.242263,0.011765501,-1.877897,121.78497,20.747265,269.0021,74.28468,-0.5888821,0.42743132,1.5798981,-6.51338,0.58888197,1081.9764504432678
42,86016,204.83556,41.146793,315.07388,142.7653,126.5979381443299,153.14713,54.431755,229.23236,60.763268,60.705883,142.4,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,0.0064994004,0.0007012366,-0.004034484,13.20891,0.010370023,-1.6974679,123.95062,20.199556,257.27206,79.09319,-0.59543025,0.4127233,1.5702405,-5.825882,0.5954304,1114.8238124847412
43,88064,209.74872,60.961754,343.98663,136.35774,122.80613668061366,171.8485,49.69769,262.0173,60.699394,55.05263,133.5,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.0057076705,0.00060700765,-0.0035738528,12.992947,0.009111574,-2.085149,126.059845,19.618555,261.26282,79.23657,-0.5962918,0.4117926,1.4993875,-7.9228487,0.5962918,1147.563390493393
44,90112,192.67627,39.18865,339.2608,151.58243,119.13227513227513,167.68742,45.224113,256.45294,101.54967,51.589745,137.6,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.0050151404,0.00052061025,-0.003158243,12.651877,0.008039564,-1.9553708,128.20634,19.114462,255.19098,80.72244,-0.6029954,0.39885166,1.3174281,-5.8795285,0.60299546,1177.4324955940247
45,92160,195.77905,38.19645,284.87067,138.08516,114.74844333748443,151.21793,63.106754,239.69257,47.75548,44.234043,125.8,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.0044075437,0.00044914885,-0.002808826,12.296622,0.007096273,-2.0751176,130.12634,18.59533,250.68816,82.25436,-0.6099186,0.38665876,1.3458871,-5.6588316,0.6099186,1209.619809627533
46,94208,183.95338,31.310724,332.498,139.7244,109.2215777262181,181.26927,49.430714,235.83305,47.27996,34.0,115.8,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.0038761888,0.00038243824,-0.0024905908,12.057271,0.006256902,-2.2664173,131.98396,17.955736,238.74394,80.19972,-0.6141242,0.3762104,1.3041296,-6.064307,0.61412424,1246.6668572425842
47,96256,177.78082,27.46823,286.49048,138.83514,104.13203463203463,190.87367,38.2367,279.7029,149.45863,33.370968,82.8,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.003409782,0.00032400468,-0.002214453,11.879579,0.0055269306,-2.43364,133.93027,17.42345,242.75435,83.273964,-0.6207844,0.36285746,1.2579098,-5.3724594,0.6207845,1278.9386508464813
48,98304,187.14091,31.160189,288.25278,134.55438,99.23232323232324,164.24026,44.224762,262.14478,70.36476,30.636364,59.4,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.0030014343,0.00027014193,-0.0019686585,11.911912,0.0048836735,-2.6331205,135.64966,16.513391,238.19168,84.311806,-0.6270876,0.34885284,1.237073,-5.5852532,0.6270877,1309.2528247833252
49,100352,180.35976,34.84388,319.93295,132.81223,94.57021677662583,168.02766,52.653008,257.84918,57.97309,29.563381,85.7,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.00264257,0.00022601019,-0.0017480744,11.537227,0.0043185838,-2.6931195,137.41205,15.4718075,243.2338,82.76201,-0.6341532,0.3292906,1.3910127,-5.3537273,0.6341531,1339.398332118988
50,102400,180.09383,26.332527,265.41214,143.68953,90.03957783641161,207.95996,44.954124,297.66467,153.08076,26.789474,58.8,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.0023282422,0.00018869503,-0.0015470604,11.599705,0.0038151874,-2.7471197,139.26562,14.716517,243.24736,78.62029,-0.6385602,0.31501612,1.2217772,-5.9261627,0.6385603,1372.8736565113068
51,104448,176.92566,24.416645,254.915,134.46085,85.47135842880523,182.90593,16.586464,208.88806,153.20337,24.364706,42.1,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.002052036,0.00015568994,-0.0013785128,11.642381,0.0033744818,-3.1647303,141.22661,14.045049,241.56863,75.56379,-0.6444133,0.30116263,1.0631807,-6.222706,0.6444132,1401.8939163684845
52,106496,170.01337,20.384445,238.71463,132.85097,81.48125478194338,175.3432,16.906204,204.69019,152.18913,24.117647,28.2,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018150973,0.00012865488,-0.0012249744,11.675297,0.0029914237,-3.4051075,143.06877,13.461352,243.29007,73.56406,-0.64800227,0.28601667,0.9612247,-6.19827,0.6480023,1435.95232462883
53,108544,176.62582,30.525873,332.66058,139.02989,77.74641833810888,171.98013,18.749954,215.9249,147.60385,22.898876,36.6,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.0016014309,0.00010383214,-0.0010942327,11.304696,0.0026510807,-3.9540493,144.87766,12.877246,245.99268,79.66458,-0.6553981,0.26541758,0.86517596,-5.4017015,0.6553981,1468.9773902893066
54,110592,179.15054,23.288897,300.2579,136.03398,73.86038744154976,177.89331,19.830248,214.0777,152.79308,20.148516,37.4,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.0014133416,8.2372964e-05,-0.00097101985,11.198999,0.0023466682,-4.332,146.67827,12.532588,241.87804,77.36578,-0.66028666,0.24549024,0.66409326,-4.9052615,0.66028666,1498.0321009159088
55,112640,179.85898,29.037836,269.41357,135.51848,70.5003130870382,186.18867,30.920029,250.65427,143.25403,20.2,30.1,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012481543,6.425345e-05,-0.00086201006,11.140774,0.002078871,-4.7048426,148.42613,12.545694,245.9277,75.15524,-0.66549474,0.22254546,0.6027899,-5.9290047,0.6654948,1530.336822271347
56,114688,185.63098,31.683804,321.4335,136.6663,68.13903743315508,186.7607,28.048695,242.01288,153.22151,24.290697,33.6,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0011026642,5.0053528e-05,-0.00076392456,11.432262,0.0018401152,-5.2781277,150.61734,12.988383,249.75159,76.14871,-0.6686739,0.21020392,0.47394657,-5.5175905,0.6686739,1559.1436970233917
57,116736,178.34808,27.20346,313.2356,133.64738,65.46214245653393,189.96307,16.600187,222.2584,162.0785,20.41,31.9,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.00097479695,3.848531e-05,-0.00067592284,11.3538885,0.0016294625,-5.634068,152.41647,13.0967045,255.96161,78.51862,-0.67151153,0.19452527,0.6352303,-5.554943,0.6715115,1595.612095117569
58,118784,184.6751,29.632967,310.14276,137.0941,63.17606382978723,187.70972,15.865198,220.77261,170.63457,21.154638,27.1,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.00086205086,2.9711286e-05,-0.0005973192,11.814594,0.0014426664,-5.8943505,154.26488,13.335767,256.73984,80.27625,-0.67342186,0.18018298,0.45786285,-6.4330673,0.67342186,1626.89635181427
59,120832,187.2112,31.140257,304.30923,138.01219,61.23314749113026,175.45422,23.491411,223.68878,129.81277,21.95699,21.3,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.0007628249,2.2735374e-05,-0.0005294417,11.938615,0.0012782721,-6.6186314,155.7474,13.60795,252.05247,80.147896,-0.67559993,0.17092042,0.40724897,-5.7161083,0.67560005,1662.9661700725555
60,122880,191.10529,46.290314,448.73645,133.16058,59.1121270452358,186.31998,27.024902,248.6556,145.72618,19.257143,21.2,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.00067524315,1.7142771e-05,-0.00046920023,12.545484,0.0011329004,-7.4217615,157.05788,13.909812,254.55193,80.97249,-0.67764884,0.16121121,0.5114341,-6.4112234,0.6776489,1690.860419511795
61,124928,188.27475,34.029156,337.06274,136.49937,57.51381215469613,194.49988,23.6952,248.2902,163.72058,22.180851,32.7,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.00059809216,1.289651e-05,-0.0004146003,12.891607,0.0010041718,-7.461715,158.39113,14.363166,259.46973,81.756386,-0.67885023,0.15408833,0.22632146,-5.5225067,0.67885005,1725.3521106243134
62,126976,199.94197,57.415794,519.8247,138.83669,56.12555260831123,206.79532,22.21033,241.6126,184.24893,22.622223,21.9,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.00052994536,9.836352e-06,-0.00036635183,13.86516,0.0008900012,-7.442743,160.20645,14.980058,261.87012,81.38984,-0.6793022,0.1451887,0.108940125,-4.4274006,0.67930216,1758.9762001037598
63,129024,191.53876,38.476196,336.9172,141.19664,54.828729281767956,195.15678,32.93267,275.55084,156.88597,22.593407,27.6,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.00046985023,7.4719446e-06,-0.00032515824,14.719301,0.00078964856,-8.575139,161.94118,15.50015,260.54553,80.55587,-0.6805328,0.14237033,0.24895525,-6.754987,0.6805328,1791.3145167827606
64,131072,193.39055,37.62346,343.30154,140.53362,53.56150388230486,185.18117,20.973183,212.91109,152.8688,21.840425,18.5,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.00041670768,5.551092e-06,-0.00028809236,14.828953,0.0007005146,-9.416793,163.30583,15.966741,267.2849,80.99612,-0.68094325,0.1361144,0.0009548664,-5.063899,0.6809433,1824.3513231277466
65,133120,191.55959,39.679012,338.0547,135.90182,52.2958742632613,197.31827,25.93744,231.26797,155.53934,20.693878,22.1,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.00036980418,4.121647e-06,-0.0002553946,16.343327,0.00062189216,-10.023163,164.57642,16.656063,270.02432,79.52016,-0.6815557,0.13241753,0.18937492,-5.779291,0.6815556,1857.8613998889923
