Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
11,22528,463.23703,228.17804,900.7123,180.43109,119.14285714285714,305.89825,122.69408,721.1389,75.369286,171.08333,230.328,9.6655521739130439065e-05,0.00028996655852842806125,9.6655521739130439065e-05,0.00028996655852842806125,0.45455837,0.06891401,-0.24081802,25.332373,1.5727853,-1.2422369,65.68951,30.479332,298.1316,26.432371,-0.45978862,0.6124052,2.2622037,-8.094188,0.45978865,1115.1015050411224
12,24576,627.6072,213.33643,920.2998,230.06508,122.34,275.32114,109.175804,802.7327,74.24748,177.27272,233.396,9.632107391304348027e-05,0.00028896321438127087998,9.632107391304348027e-05,0.00028896321438127087998,0.3935017,0.053680915,-0.21155474,28.864552,1.3671727,-1.369938,71.642,31.25153,319.59235,30.825869,-0.47412133,0.5927166,2.2238853,-9.669909,0.47412136,1212.0546505451202
13,26624,401.37833,223.58226,808.08374,144.73149,121.41095890410959,328.51233,113.597534,774.8605,120.70225,111.63158,223.382,9.598662608695652148e-05,0.00028795987023411369873,9.598662608695652148e-05,0.00028795987023411369873,0.34084633,0.042533502,-0.18562824,31.801138,1.1897504,-1.3743755,77.411514,31.903934,359.21344,35.52626,-0.49036875,0.5748273,2.0726473,-7.922806,0.49036872,1314.9728858470917
14,28672,453.74884,247.00597,1075.256,177.26494,122.69098712446352,305.9346,114.04535,726.72894,79.51762,142.71428,230.994,9.565217826086957379e-05,0.00028695652608695648418,9.565217826086957379e-05,0.00028695652608695648418,0.29532436,0.03462507,-0.16176635,34.251297,1.0343686,-1.3095882,83.475136,32.320652,355.3857,40.95787,-0.5022231,0.5592052,2.2641935,-6.8052015,0.50222296,1420.2414200305939
15,30720,404.68997,183.49977,808.02014,158.49008,122.372,313.77893,111.93067,809.2562,104.453766,118.0,218.458,9.5317730434782614995e-05,0.0002859531819397993029,9.5317730434782614995e-05,0.0002859531819397993029,0.25608283,0.028342506,-0.14206856,36.66012,0.89771724,-1.6042156,89.83819,32.740837,343.72485,42.42189,-0.50525296,0.55136245,2.993637,-7.3328104,0.50525296,1518.2715895175934
16,32768,396.96567,234.36412,933.72546,167.83342,121.49814126394052,319.73807,118.12224,746.128,125.29243,110.0,181.6,9.49832826086956562e-05,0.00028494983779264212166,9.49832826086956562e-05,0.00028494983779264212166,0.22212917,0.02269118,-0.1260517,37.45798,0.7809484,-1.9281849,95.67306,33.01782,335.51343,49.862656,-0.51553667,0.5398949,4.917561,-6.189635,0.51553667,1601.7296521663666
17,34816,292.55536,131.00716,606.33527,148.94138,117.90847457627119,313.39618,130.2423,948.38116,105.78436,80.76923,188.484,9.464883478260869741e-05,0.0002839464936454849404,9.464883478260869741e-05,0.0002839464936454849404,0.19276765,0.018296773,-0.11116679,39.892273,0.68031704,-2.0273771,101.61057,33.16059,330.98642,49.92181,-0.52892065,0.51989734,4.4346457,-6.495688,0.5289207,1690.981987953186
18,36864,294.75168,134.46022,710.7222,139.16429,114.7632398753894,285.87366,101.23918,627.2451,108.37939,79.07692,160.768,9.4314386956521738615e-05,0.00028294314949832772584,9.4314386956521738615e-05,0.00028294314949832772584,0.16733108,0.014804048,-0.09816172,42.299942,0.5932994,-1.9694443,107.30909,32.386444,307.37167,60.056534,-0.5455195,0.49590683,3.6603727,-7.9028397,0.5455195,1778.361876487732
19,38912,276.44492,158.46756,896.2586,137.50854,109.82203389830508,250.9791,87.54737,811.18475,61.371803,61.757576,131.756,9.3979939130434790925e-05,0.0002819398053511705446,9.3979939130434790925e-05,0.0002819398053511705446,0.14533421,0.011990315,-0.08772758,41.959393,0.51736355,-2.3657284,113.420334,31.786652,327.99698,61.791275,-0.5597676,0.47197405,3.0994534,-7.395541,0.5597677,1854.655356168747
20,40960,236.87146,92.11561,546.1257,140.77748,104.6470588235294,207.94644,57.536083,645.2778,84.86473,55.135136,67.27,9.364549130434783213e-05,0.00028093646120401336334,9.364549130434783213e-05,0.00028093646120401336334,0.12625237,0.00946816,-0.079438664,42.149063,0.45242447,-2.8611505,118.94381,30.638859,343.03775,53.31179,-0.58349144,0.43732744,2.9615927,-6.502141,0.58349144,1913.337387084961
21,43008,199.07808,42.452354,321.255,134.00075,95.29046563192905,190.16884,42.43815,429.82993,129.5561,34.316666,44.816,9.331104347826087334e-05,0.00027993311705685614876,9.331104347826087334e-05,0.00027993311705685614876,0.109726295,0.007271601,-0.072467566,39.17608,0.39637983,-3.5897706,123.43763,28.321527,340.19296,54.891075,-0.6124803,0.3847536,2.3874207,-5.7086983,0.6124804,1965.1267228126526
22,45056,192.18808,45.996437,389.57462,135.11194,87.45436893203883,190.18387,31.788538,346.72293,132.15462,32.234375,35.808,9.2976595652173914545e-05,0.00027892977290969896752,9.2976595652173914545e-05,0.00027892977290969896752,0.095393926,0.0055780425,-0.06329728,33.76722,0.34634742,-2.910249,127.39804,25.681908,349.01688,83.81848,-0.63050616,0.33762494,1.3172393,-5.7353177,0.63050616,2012.0432200431824
23,47104,189.43088,30.917526,281.98727,132.14742,78.234219269103,190.86415,35.477303,389.8223,136.40048,23.655172,37.242,9.264214782608695575e-05,0.00027792642876254178627,9.264214782608695575e-05,0.00027792642876254178627,0.083007924,0.004586084,-0.054783985,32.548916,0.3020538,-2.0766442,132.86296,24.275845,351.7446,89.26295,-0.63860244,0.31861398,1.3077211,-5.5937138,0.63860244,2062.7663912773132
24,49152,186.67285,31.073702,331.34955,137.82034,72.65976331360947,184.21152,29.2791,323.6453,132.98735,27.31081,32.954,9.230770000000000806e-05,0.00027692308461538460502,9.230770000000000806e-05,0.00027692308461538460502,0.07226388,0.0038337111,-0.048138216,32.60741,0.26315102,-2.6331365,138.60025,23.24351,344.8262,92.07059,-0.64126945,0.30817032,0.9862884,-6.0244923,0.6412694,2105.383753299713
25,51200,186.20573,32.526787,303.3416,141.92831,66.84575163398692,184.4017,29.075035,352.91446,134.19595,22.685392,30.636,9.197325217391304927e-05,0.00027591974046822739044,9.197325217391304927e-05,0.00027591974046822739044,0.06294999,0.0030443294,-0.04281766,29.980927,0.22981662,-3.599685,143.65388,21.548866,324.27158,88.24339,-0.6505607,0.28035074,0.91504526,-4.8570776,0.65056074,2158.3129069805145
26,53248,186.7996,34.042984,333.41428,139.3935,62.203271028037385,186.10541,31.518974,364.3538,134.15213,23.175825,26.308,9.1638804347826090475e-05,0.0002749163963210702092,9.1638804347826090475e-05,0.0002749163963210702092,0.054848786,0.0022747451,-0.038004383,27.006964,0.2007972,-4.746402,147.86682,19.67634,299.73438,81.13742,-0.66071165,0.24717344,0.8369825,-5.234282,0.6607116,2206.3911316394806
27,55296,185.12393,35.855736,316.9298,127.35281,58.22550052687039,183.14194,30.161573,380.92923,134.59512,21.612904,22.158,9.130435652173913168e-05,0.00027391305217391302795,9.130435652173913168e-05,0.00027391305217391302795,0.04797678,0.001678229,-0.033426423,25.878345,0.17595612,-5.402479,151.49329,18.533722,287.5187,76.0886,-0.6672773,0.2160597,0.60618544,-6.0432105,0.6672772,2255.7331802845
28,57344,187.86256,43.1553,409.59598,128.02655,55.00767754318618,183.07741,33.5069,459.81207,132.10149,22.172043,22.318,9.096990869565217289e-05,0.00027290970802675581337,9.096990869565217289e-05,0.00027290970802675581337,0.04185077,0.0012109767,-0.029255658,24.857199,0.15367879,-6.342362,154.6368,17.907495,266.56122,81.87887,-0.6718026,0.19163196,0.40668726,-5.2130594,0.67180246,2304.3533804416656
29,59392,184.77211,36.367615,409.13794,131.82828,52.0350569675723,185.04677,28.299723,305.8974,131.99266,20.747475,20.82,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.036519054,0.0008616801,-0.025527442,25.152071,0.13424154,-7.0058913,157.82523,18.091751,268.0601,79.094734,-0.67565364,0.1731836,0.36721754,-5.3686476,0.67565364,2346.7536923885345
30,61440,194.04483,54.06913,555.32574,136.34132,49.49798549556809,188.1095,35.332653,379.75323,127.88032,20.55,22.298,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,0.03188759,0.0006070303,-0.022276184,26.908247,0.11726772,-8.324663,160.47844,18.592167,271.48276,76.81672,-0.67726654,0.1622968,0.20564353,-4.5987186,0.67726636,2394.2864503860474
31,63488,197.31516,47.46837,351.58594,138.51796,47.51347305389221,189.40942,36.738743,381.4918,129.06735,21.589474,20.734,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,0.027852248,0.00042469072,-0.019413872,28.4671,0.1024814,-9.084154,162.84077,19.191557,272.8159,80.013664,-0.6791925,0.1518273,0.23782516,-6.649872,0.6791926,2437.5735082626343
32,65536,191.76859,44.275925,424.92844,133.4741,45.52953439888812,194.5698,40.34643,448.2988,136.33415,19.796116,22.292,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,0.024342861,0.00029598436,-0.01693721,29.87573,0.089594066,-10.409404,165.15276,19.874073,281.1438,76.92672,-0.680215,0.14563344,0.008564472,-5.6365776,0.6802151,2488.756941318512
33,67584,194.01266,44.60121,375.08646,130.25621,43.992838541666664,190.9167,40.477116,571.3705,127.32615,21.195877,20.738,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,0.021282284,0.00020480216,-0.01477023,31.733746,0.078351334,-11.248892,166.76056,20.599016,285.80222,78.381325,-0.6812158,0.13652268,0.013263226,-4.6701274,0.6812159,2530.280366420746
34,69632,198.69363,53.8123,402.7591,139.88417,42.559902200489,193.89569,40.61173,457.61154,134.70224,20.55,22.192,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,0.018618193,0.00014163298,-0.012892701,33.66981,0.06855191,-12.555052,168.19176,21.3442,288.7716,80.30924,-0.68169594,0.13342974,-0.14476609,-4.9913745,0.6816958,2581.49121427536
35,71680,198.1636,44.74707,416.97488,138.3162,41.403235124205665,200.73503,48.91375,526.6456,134.03511,21.484211,23.302,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,0.016292388,9.711688e-05,-0.011265007,35.671032,0.060001634,-13.7498865,169.60266,22.241169,302.69907,82.0142,-0.6824939,0.12928477,-0.078866005,-6.4175606,0.6824939,2637.700252532959
36,73728,209.63286,63.337276,427.7093,140.27307,40.35139573070607,197.12721,47.246834,558.9644,130.63434,21.385416,21.47,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,0.014266105,6.739599e-05,-0.009838736,38.732956,0.05254049,-14.298909,171.36903,23.154474,312.39157,80.16298,-0.6826097,0.12572503,-0.18548882,-6.6353216,0.6826098,2689.5536992549896
37,75776,210.22688,71.393875,536.4486,129.95715,39.62238493723849,203.39638,49.614063,504.68417,133.80844,23.952942,22.57,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,0.012495544,4.663906e-05,-0.008606552,40.005444,0.046023045,-15.686546,172.93288,23.69746,312.56516,77.996445,-0.6828605,0.12398555,-0.16741943,-4.592987,0.68286043,2735.817951440811
38,77824,207.63182,55.549202,437.2903,137.00746,38.853646353646354,203.87593,58.82058,684.1911,130.4449,22.522223,22.466,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,0.0109515125,3.1941454e-05,-0.007535001,42.27006,0.04033847,-17.417402,174.15186,24.342379,316.92972,82.11438,-0.68306696,0.12313167,-0.2411511,-5.3318834,0.6830669,2782.7575402259827
39,79872,198.39426,49.706085,415.7105,132.14653,38.088221268478776,200.43529,52.72756,687.13275,135.03761,21.957895,21.91,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,0.009601219,2.1832131e-05,-0.006599549,42.262997,0.035367407,-18.784727,174.8248,24.709013,318.77588,82.11987,-0.6833417,0.12209373,-0.29302514,-4.775447,0.6833417,2830.1033642292023
40,81920,206.09972,64.84959,556.6382,130.14966,37.45221764974851,207.23366,59.361397,588.8965,138.2273,22.633333,23.292,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,0.008422607,1.4891735e-05,-0.00577773,43.770443,0.031020936,-19.862267,175.3846,25.127441,324.4182,83.66745,-0.68275356,0.118519865,-0.2866856,-5.416813,0.6827533,2879.329063653946
41,83968,201.89459,53.040142,468.97827,138.97395,36.78702892199825,207.90419,58.391567,589.90314,130.82149,21.473684,23.568,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,0.007391002,1.0220141e-05,-0.0050663035,44.74711,0.027222207,-21.239145,175.95113,25.757317,329.14294,82.76303,-0.6828697,0.119456425,-0.28993344,-4.6402273,0.6828695,2927.7400131225586
42,86016,203.5496,56.09076,439.61777,143.38043,36.21431578947369,205.57317,55.067135,568.92773,129.84401,22.161291,22.94,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,0.006489619,7.0206365e-06,-0.0044474867,45.146843,0.023904666,-22.380333,176.3525,26.01356,332.1577,84.98979,-0.6832349,0.12013851,-0.3185835,-5.587328,0.68323493,2975.7395479679108
43,88064,199.14355,48.38853,403.4149,140.12555,35.74868047097036,208.75151,58.58084,566.1725,129.43686,23.181818,23.978,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.005699963,4.7912677e-06,-0.0039036602,45.929707,0.020995583,-23.87944,176.68367,26.201971,327.37054,82.96684,-0.6831765,0.119276576,-0.35279965,-4.9861603,0.6831765,3013.3298075199127
44,90112,205.39215,64.01438,521.3799,128.93651,35.24921752738654,213.231,64.15577,621.73804,137.50139,22.021505,23.91,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.0050094207,3.2700991e-06,-0.0034306163,46.07192,0.018453626,-24.90809,176.85358,26.59845,319.2751,82.65261,-0.6834791,0.12008202,-0.3386569,-5.149022,0.68347895,3059.2408633232117
45,92160,207.92572,61.18266,479.07333,127.89948,34.78293695734239,210.34676,58.078697,470.13022,136.43365,21.967741,22.156,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.00440396,2.2320694e-06,-0.0030146316,46.852753,0.016222987,-26.595606,177.08566,26.763664,308.31152,79.90653,-0.68344504,0.11956679,-0.35900235,-6.184984,0.683445,3101.609781742096
46,94208,212.44347,65.183426,525.02606,136.02084,34.38248175182482,209.7303,67.66726,715.89075,137.05698,22.725275,23.02,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.003874012,1.5260682e-06,-0.0026507662,46.80167,0.014270581,-27.497856,177.25197,27.060902,311.4574,82.536606,-0.68338066,0.1187484,-0.31244588,-6.783496,0.68338054,3144.3239285945892
47,96256,197.19348,50.983418,432.65567,130.15286,33.865235749472205,213.14859,75.47902,903.58704,130.79477,19.970589,23.834,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.0034089289,1.0399037e-06,-0.002332181,47.87389,0.012557546,-29.409264,177.24144,27.091385,316.06647,84.72904,-0.6834425,0.11867611,-0.35036302,-5.1729345,0.6834425,3187.191916704178
48,98304,220.61552,88.10601,640.1731,133.21335,33.623674307218614,207.62413,55.71636,576.7451,133.4867,25.148148,22.898,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.0030014839,7.117782e-07,-0.002052831,47.96209,0.01105648,-29.875572,177.1935,27.255331,309.21695,83.98807,-0.6833805,0.119445406,-0.37672472,-5.869858,0.6833805,3243.7376189231873
49,100352,201.18489,57.654724,443.5667,131.39536,33.239483272606826,208.33144,54.48605,531.499,136.80508,21.541666,22.41,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.0026435966,4.884483e-07,-0.0018077375,48.34623,0.009738104,-30.761091,177.16788,27.266201,324.9413,83.55543,-0.6833735,0.117842555,-0.3985908,-5.5459523,0.6833735,3292.5254094600677
50,102400,203.24643,55.61854,470.1324,136.34116,32.882787411689144,202.67885,52.09434,559.92456,137.82773,21.547369,22.208,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.0023297898,3.3572252e-07,-0.0015928649,47.544872,0.008582048,-32.23253,177.44577,27.5098,316.30167,84.57559,-0.6833373,0.11878636,-0.36165452,-6.721245,0.6833373,3337.309947490692
51,104448,208.76828,77.97207,567.7146,136.58086,32.57784711388456,204.77576,54.000923,533.67993,136.46172,22.142857,21.62,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.0020538783,2.2844488e-07,-0.0014047825,48.59345,0.007566378,-34.29039,177.48561,27.744192,303.4298,85.354706,-0.6836597,0.11772545,-0.37094545,-4.3153515,0.6836596,3386.303955554962
52,106496,196.1652,56.716373,438.14752,136.25723,32.22639225181598,208.38385,58.717907,697.1716,127.29445,20.848484,22.27,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018171774,1.5781492e-07,-0.0012425291,48.019787,0.0066941236,-35.077023,177.13303,27.856041,312.33728,84.06372,-0.6835291,0.118246116,-0.37176216,-4.7476416,0.6835292,3437.708147764206
53,108544,196.98526,51.321053,435.54245,144.73236,32.0188790560472,209.2746,58.370773,610.44867,135.5725,24.04651,23.612,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.0016036947,1.08854934e-07,-0.0010960309,48.46994,0.005907238,-35.90648,177.13528,27.750494,304.84158,85.7487,-0.6832327,0.1169824,-0.34223485,-5.1202574,0.6832328,3495.867441892624
54,110592,200.62157,55.054947,579.75903,144.78825,31.766954022988507,209.53883,65.40851,852.8571,132.97438,22.277779,22.946,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.001415754,7.452682e-08,-0.0009679438,48.26426,0.005215359,-37.225296,176.81628,27.700073,313.35446,84.56656,-0.68352437,0.11796881,-0.41452408,-5.2840014,0.6835245,3545.8734407424927
55,112640,207.62201,50.79578,350.88666,136.79358,31.568665919282513,212.63847,63.177734,679.57574,137.40887,23.727272,24.378,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012505838,5.1153794e-08,-0.0008550833,47.365685,0.0046070004,-38.527943,176.38707,27.564234,305.16907,82.350365,-0.6835978,0.116624944,-0.3997053,-4.926964,0.68359786,3587.3810839653015
56,114688,204.46837,50.684795,372.1537,139.20082,31.339710303361574,212.18056,65.01605,598.6287,129.71446,22.362637,25.034,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0011050511,3.5206178e-08,-0.0007555328,47.055878,0.004070855,-39.28136,176.44397,27.563847,299.6385,85.7865,-0.6835923,0.11860561,-0.4215498,-6.4413757,0.6835924,3630.2934577465057
57,116736,210.36954,59.821804,475.06396,143.13727,31.151854817187083,210.44673,59.376423,487.4951,131.41388,23.34091,22.758,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.0009770382,2.4197375e-08,-0.00066804606,48.645275,0.003599324,-40.751003,176.6603,27.82329,313.37598,83.377205,-0.6836445,0.11888848,-0.40801668,-4.9256883,0.6836445,3681.268120765686
58,118784,194.1006,40.82988,314.1652,134.10272,30.946326211568525,215.28056,67.78876,518.25146,134.91925,22.483517,23.86,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.00086414174,1.6629542e-08,-0.0005906524,49.229904,0.003183232,-42.026077,176.83844,28.127218,305.99704,84.61791,-0.68340904,0.11735639,-0.4020896,-4.4194007,0.6834091,3721.761941432953
59,120832,203.60245,64.53769,510.72083,133.52129,30.761201629327903,216.06253,73.13763,794.3161,132.9476,22.866667,24.604,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.00076474936,1.1438697e-08,-0.0005229784,47.779522,0.00281737,-43.908623,176.80365,27.96652,306.7128,80.03476,-0.6837691,0.119793154,-0.4494233,-5.3960676,0.6837691,3770.316513776779
60,122880,215.8567,81.36512,595.8848,131.45656,30.647044150661014,213.0382,71.5269,712.0195,128.70413,25.11111,23.882,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.0006770159,7.889434e-09,-0.00046270379,47.393524,0.0024938833,-44.343273,176.58076,27.846823,307.61542,86.71443,-0.68337464,0.11777446,-0.40686047,-4.365588,0.68337464,3811.869179725647
61,124928,194.4785,40.44049,375.13577,131.27336,30.437378167641327,208.28839,58.4713,699.60895,130.17586,21.589474,23.462,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.00059970474,5.4448677e-09,-0.00040978106,47.126385,0.002209015,-46.080517,176.4069,27.782621,318.30377,84.45453,-0.68321705,0.117530085,-0.40192664,-7.962162,0.68321717,3864.03258562088
62,126976,195.4949,45.89364,428.1847,141.57724,30.229102167182663,210.47177,70.343376,663.887,129.34369,21.231579,24.46,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.0005314037,3.7610275e-09,-0.0003631109,46.33752,0.0019574303,-46.480953,176.29082,27.824865,292.4488,84.028595,-0.68324745,0.11711204,-0.4096954,-4.8853903,0.6832475,3915.439633131027
63,129024,205.30766,51.502975,446.70035,141.4774,30.12070978286248,214.44797,62.94454,566.83136,132.51738,24.702381,23.86,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.00047115775,2.60072e-09,-0.00032196005,46.832375,0.0017355306,-48.14545,176.33337,27.900673,293.818,84.21056,-0.68326896,0.11680139,-0.4409665,-4.952135,0.68326896,3963.0338463783264
64,131072,203.57152,59.050343,545.25507,138.80098,29.90917389319945,211.69579,65.02304,790.8884,129.74368,20.757576,23.882,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.00041788418,1.8036378e-09,-0.0002857066,47.204346,0.0015394464,-48.45312,176.35973,27.870562,310.17004,84.350296,-0.68364143,0.117825665,-0.4241457,-4.389741,0.6836415,4010.234813451767
65,133120,211.83992,73.81974,606.72266,140.71869,29.816084229390682,208.70227,54.546173,485.6447,132.44438,24.841463,22.834,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.00037085326,1.2516908e-09,-0.00025362356,47.675205,0.001366261,-50.34912,176.3024,27.922056,304.98557,83.357574,-0.68383116,0.11986107,-0.2553079,-5.416448,0.6838312,4060.340227127075
