Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
29,59392,199.89832,50.32142,460.49335,139.66577,46.4679186228482,178.33308,23.579964,215.20091,151.4744,21.113401,19.0,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.03632999,0.0007231052,-0.025292642,26.964697,0.060937252,-6.925267,157.48135,18.484264,259.44125,75.77185,-0.67720777,0.1652105,0.52610826,-4.3108706,0.67720777,299.0036811828613
30,61440,186.68433,35.66013,321.73444,132.48836,44.45151953690304,200.63582,40.974224,273.3951,136.85406,19.673077,25.2,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,0.031721234,0.0005077756,-0.02207227,26.57838,0.053253423,-8.134497,160.14308,18.564468,263.11777,76.06808,-0.6786649,0.15536533,0.33429766,-7.431716,0.67866486,309.97871494293213
31,63488,191.49043,43.1022,374.18243,129.41415,42.86225523295071,173.0049,16.626013,210.43127,139.35335,20.676767,14.0,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,0.027706413,0.0003509351,-0.019249761,27.160534,0.046545014,-9.391404,162.6307,19.2734,270.10184,78.40134,-0.6798111,0.14546831,0.4235916,-5.298365,0.67981094,320.616263628006
32,65536,195.62875,49.929573,482.39462,137.65831,41.6567069294342,169.08733,17.225018,204.36266,150.12402,22.25,17.9,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,0.024214756,0.00024183377,-0.016795214,28.672691,0.04070716,-10.541079,164.58965,20.107769,280.6011,80.68825,-0.6809567,0.13958462,0.28640985,-6.5381966,0.6809569,331.65936279296875
33,67584,195.86049,57.599026,570.3778,130.64249,40.42130460801915,193.17593,37.980453,296.24188,156.81882,20.591837,26.1,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,0.021170037,0.00016587837,-0.014656313,30.259235,0.03559807,-12.095957,166.35228,20.741646,282.41293,80.78923,-0.6814064,0.13543643,0.08040023,-5.161994,0.6814064,342.2379243373871
34,69632,197.98953,51.091564,371.1303,139.47807,39.489506522972206,180.29771,31.121109,234.36584,138.04907,22.565218,26.0,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,0.018519865,0.000113331495,-0.012789865,31.20966,0.031145738,-13.269705,167.51785,21.216377,288.5372,82.65969,-0.6816296,0.13075836,0.01064074,-4.73146,0.6816296,353.26435232162476
35,71680,201.20119,47.1205,398.54974,133.76839,38.59396876682822,180.1538,23.137304,230.44942,152.10707,21.797873,16.9,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,0.016206324,7.7303004e-05,-0.011172836,31.895872,0.027264005,-14.271124,168.76395,21.879044,289.81757,83.39313,-0.6821844,0.12835462,-0.027061462,-4.1392794,0.6821843,363.78732895851135
36,73728,201.66823,46.413696,356.22208,130.78812,37.841889117043124,219.77202,92.6251,487.17725,158.11688,22.494505,32.4,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,0.014190527,5.30138e-05,-0.009762219,33.3759,0.023873623,-14.941174,170.1853,22.411163,290.43784,81.4584,-0.6822192,0.12529679,-0.047175646,-4.9875064,0.68221927,374.80968713760376
37,75776,196.97841,52.280544,454.85037,135.54501,37.12444879960803,217.56546,50.87279,317.63638,159.54468,22.096775,22.6,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,0.01242944,3.6219903e-05,-0.008542914,34.74827,0.020915281,-16.473818,171.58086,23.18445,297.14484,79.193214,-0.6825847,0.1257798,-0.08990812,-6.308148,0.6825847,385.27600502967834
38,77824,201.04292,45.78216,361.11185,145.09631,36.423816221284575,188.93015,27.721243,237.94823,144.6409,20.880434,20.0,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,0.010893481,2.4574556e-05,-0.0074803215,36.060867,0.018333277,-17.903744,172.57643,23.755903,303.70312,83.70861,-0.6828273,0.12483066,-0.08782983,-6.5632796,0.6828273,396.06507778167725
39,79872,205.76683,91.99126,951.91125,136.6413,35.81479820627803,203.96506,38.93329,278.51553,160.74644,22.42268,25.4,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,0.009550321,1.6673657e-05,-0.0065512154,37.80854,0.016072795,-19.484913,173.32071,24.246742,310.25653,79.900154,-0.68282926,0.122764945,0.121967554,-4.974787,0.68282926,406.49665427207947
40,81920,198.22272,41.97514,373.9996,138.8885,35.15665236051502,226.75142,60.431286,359.14987,140.16017,20.48,23.2,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,0.008377924,1.13923925e-05,-0.005742275,38.785244,0.014100719,-20.166693,173.8944,24.587574,303.8174,82.366005,-0.68295753,0.12180179,0.109874964,-4.6835327,0.68295753,417.3631594181061
41,83968,207.50507,67.132545,519.7367,134.59851,34.7262200165426,197.74084,33.044937,256.98578,147.0314,23.329546,23.6,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,0.0073516816,7.753971e-06,-0.0050353897,39.127514,0.012373491,-21.502747,174.25644,24.965723,297.58224,84.41854,-0.68294746,0.12188388,0.08623278,-6.0141306,0.68294746,427.7411069869995
42,86016,204.68706,68.420044,523.4988,132.30647,34.18441971383148,213.07417,39.25122,285.34265,149.50377,20.816326,25.6,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,0.0064551276,5.2731098e-06,-0.004420319,39.501255,0.010865938,-23.092052,174.5164,25.183208,299.6366,81.88849,-0.6831737,0.12334785,0.11973214,-4.8549867,0.6831738,438.60643315315247
43,88064,193.2213,45.430336,335.11487,136.20543,33.75086239938674,194.06033,37.622063,303.3193,164.6333,22.021505,20.5,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,0.0056696786,3.5831806e-06,-0.0038809746,40.44487,0.0095442645,-23.91641,174.61235,25.39841,298.60394,80.2632,-0.68327665,0.121263586,-0.16243494,-5.079523,0.6832766,448.95063948631287
44,90112,199.07088,48.77122,396.91306,129.99039,33.19233603537214,212.16475,78.78109,419.97394,147.06094,19.314285,24.6,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,0.0049827825,2.4454068e-06,-0.0034085943,40.666275,0.008387049,-24.968266,175.09944,25.510984,294.27603,80.41528,-0.683061,0.120425805,0.019500256,-4.581276,0.683061,459.86726093292236
45,92160,208.0909,54.025978,479.5422,144.27834,32.90039271688683,205.53557,55.99661,329.39322,152.8748,23.793104,27.7,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,0.00438061,1.6584647e-06,-0.002995004,41.375923,0.007372588,-27.034096,175.57848,25.94661,296.50635,82.61038,-0.6828657,0.11913294,-0.11591101,-4.322831,0.6828656,470.3299050331116
46,94208,201.3702,56.06889,415.94302,143.96861,32.571230982019365,208.04514,89.23116,459.51086,146.52672,22.43956,24.3,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,0.0038534855,1.1297898e-06,-0.0026349754,42.14001,0.0064864545,-28.0226,175.87454,26.218239,295.29395,81.85061,-0.683139,0.12076037,-0.060821176,-4.6210556,0.683139,481.23616886138916
47,96256,209.154,55.37365,407.53534,137.62027,32.244556113902846,233.62016,65.28496,369.755,156.9868,22.086021,20.3,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,0.0033908337,7.688826e-07,-0.0023183962,43.13579,0.005707909,-29.05972,176.0627,26.425703,297.86426,84.66677,-0.6831987,0.1200731,-0.24450111,-4.4102235,0.6831987,491.763081073761
48,98304,209.8935,60.930912,446.52304,134.49461,31.923676518350113,192.26073,27.20397,235.5592,168.68451,21.734043,20.7,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,0.002985566,5.237264e-07,-0.002040871,43.499695,0.005025555,-30.756083,175.99579,26.604527,298.00293,83.08079,-0.68315244,0.11973828,-0.12983489,-4.735085,0.68315244,501.52639627456665
49,100352,203.04933,53.375946,453.13437,139.28699,31.715865992414663,194.29143,35.648697,292.01917,163.99652,24.188236,21.4,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,0.0026295602,3.571831e-07,-0.0017978824,44.19769,0.004426888,-31.496304,176.09566,26.837746,303.50067,85.617455,-0.68338156,0.12098849,-0.052841187,-6.3156586,0.68338156,511.8692831993103
50,102400,198.56863,51.98032,436.08203,129.12773,31.39803741183686,203.89424,29.174376,270.87216,169.61469,21.030928,22.2,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,0.0023174218,2.4443483e-07,-0.0015834885,43.948597,0.0039005599,-32.946827,176.2028,26.835106,298.3565,83.29546,-0.68301404,0.12125128,-0.19108224,-5.6182685,0.68301404,522.9186434745789
51,104448,201.06691,57.7762,509.78586,138.50922,31.129061102831596,199.83524,61.584724,337.6454,148.1655,21.797873,17.7,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,0.0020430058,1.6730978e-07,-0.0013961083,44.09297,0.0034389067,-33.954025,176.34367,26.890432,307.88318,81.71098,-0.6831371,0.11962325,-0.19838762,-5.523445,0.6831372,533.4533984661102
52,106496,198.26645,55.37814,395.31833,135.4124,30.86231884057971,223.57295,43.4184,316.9312,165.62389,21.442104,25.0,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,0.0018075588,1.1532951e-07,-0.0012344721,44.007423,0.0030419116,-35.589287,176.21904,27.061031,305.4577,80.276886,-0.6827478,0.11747001,-0.25644016,-4.6851416,0.6827478,544.0642035007477
53,108544,199.52942,47.961994,406.161,141.0247,30.60135325627291,232.90625,99.78756,519.05304,160.16187,21.319588,28.7,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,0.0015951977,7.877415e-08,-0.0010903944,43.77798,0.0026855355,-36.958176,176.14685,27.046434,302.8941,83.30556,-0.68337196,0.119890586,-0.17972517,-4.5865355,0.6833719,555.1493337154388
54,110592,200.03084,58.439796,491.62637,136.92511,30.398295766904894,219.9476,61.45853,324.61002,151.19363,22.483517,23.6,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,0.0014082548,5.401059e-08,-0.0009623199,44.36638,0.00237056,-37.66001,176.11859,27.237432,306.27048,83.563644,-0.6832151,0.120409176,-0.21994305,-5.2842846,0.6832152,565.6119232177734
55,112640,209.4399,59.391987,516.9006,144.58699,30.182207931404072,195.34134,28.92957,256.78745,143.67972,21.819149,26.3,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,0.0012439614,3.7038472e-08,-0.0008497434,44.469734,0.0020937133,-39.50186,175.89853,27.294712,308.93176,81.18286,-0.68296915,0.12013996,-0.16552496,-6.722127,0.6829691,576.6460433006287
56,114688,202.62376,71.25488,556.1479,143.62631,30.030898140874573,229.5645,56.034855,328.80435,160.08362,23.54023,23.4,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,0.0010991977,2.5450412e-08,-0.00075128063,44.86378,0.0018505035,-39.615097,175.93605,27.418846,301.03897,84.5379,-0.68337,0.119750075,-0.25625467,-5.0701833,0.6833699,587.1225156784058
57,116736,201.8781,70.413315,632.60504,137.8918,29.805669050051073,193.17242,40.810467,272.201,143.255,20.938145,23.4,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,0.00097186805,1.7549393e-08,-0.0006639854,45.597004,0.0016358858,-41.265884,175.77435,27.356886,298.47665,84.78976,-0.68311435,0.11955496,-0.26431036,-5.4840937,0.6831142,598.1462159156799
58,118784,195.15314,42.879955,332.7159,139.2687,29.627837365926666,212.24411,40.298813,317.61743,162.09724,22.139786,21.4,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,0.0008595686,1.2035005e-08,-0.0005873782,45.29414,0.0014469826,-42.723213,175.57687,27.389708,291.9355,84.1347,-0.6832535,0.11965276,-0.3224373,-5.649598,0.6832534,608.6630046367645
59,120832,201.23619,43.24212,331.63385,129.48068,29.504517704517706,208.20593,39.92211,287.0069,152.66331,23.755814,22.4,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,0.0007606991,8.31112e-09,-0.00051984255,45.590607,0.001280579,-42.98354,175.46057,27.441118,301.89954,79.3299,-0.68329036,0.11904781,-0.18004394,-5.103182,0.6832902,619.6410088539124
60,122880,210.52838,62.03144,463.7038,141.63437,29.379961740793878,203.13611,47.122837,304.57672,144.30597,23.51724,24.5,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,0.0006734377,5.7495293e-09,-0.00045997818,46.15886,0.0011334524,-43.915836,175.8413,27.797794,297.25742,85.06103,-0.68296295,0.119163655,-0.26250553,-6.517169,0.6829629,630.166512966156
61,124928,219.36917,73.14964,611.5153,138.45973,29.30236922355149,201.72125,43.578484,268.07196,156.72156,25.296297,22.9,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,0.0005965291,3.970565e-09,-0.00040779245,46.03479,0.0010043562,-46.190136,175.77168,27.717487,298.50073,84.647995,-0.68354136,0.12066478,-0.3015883,-5.052939,0.6835413,641.316136598587
62,126976,213.92308,74.20755,613.92194,137.84041,29.188735632183906,235.85715,146.43146,666.63367,149.94852,23.62069,24.3,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,0.0005285871,2.7433804e-09,-0.00036114512,46.42241,0.00088976463,-46.42791,175.85626,27.765533,299.27017,87.31442,-0.6831697,0.12014487,-0.21746445,-5.8326826,0.6831697,651.9141829013824
63,129024,212.16978,68.6376,563.6863,140.47078,29.06330254561838,223.5584,42.548428,305.66412,167.45566,22.932585,26.2,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,0.00046866195,1.9031206e-09,-0.0003203711,46.23495,0.0007890628,-48.08605,175.94435,27.816868,295.637,84.81674,-0.6835341,0.11996255,-0.1922723,-4.9577084,0.683534,663.0957751274109
64,131072,213.07333,58.693935,457.63498,139.77771,28.951181798100286,188.99286,39.436832,248.07695,133.63397,23.295454,17.9,7.8929786956521745154e-05,0.00023678931872909695512,7.8929786956521745154e-05,0.00023678931872909695512,0.0004156667,1.3161179e-09,-0.00028418918,46.736347,0.00069988304,-49.821815,176.00867,27.982777,292.18808,83.91605,-0.683636,0.120960124,-0.2461083,-5.3250313,0.6836359,673.6088101863861
65,133120,198.22043,48.972183,410.14774,131.21968,28.83170890188434,200.12724,38.546417,282.7148,161.28336,22.822222,28.2,7.859533913043478636e-05,0.00023578597458193977387,7.859533913043478636e-05,0.00023578597458193977387,0.0003688927,9.1406477e-10,-0.0002520199,46.299545,0.0006209372,-50.685677,175.76607,27.976982,297.3038,84.460175,-0.68312645,0.11920603,-0.2994237,-5.1139617,0.68312633,684.5375823974609
