Epoch,TotalEnvInteracts,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,Ep_lens_mean,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,AverageEpLen,AverageTestEpLen,Lr_a,Lr_c,Lr_alpha,Lr_labda,AverageAlpha,AverageLambda,AverageLossPi,AverageErrorL,AverageLossAlpha,AverageLossLambda,AverageLVals,StdLVals,MaxLVals,MinLVals,AverageLogPi,StdLogPi,MaxLogPi,MinLogPi,AverageEntropy,Time
20,100000,126.83816,36.12803,223.3962,83.37005,202.84959349593495,24.565033,9.614226,40.536106,4.5134687,244.3,250.0,9.364549130434783213e-05,0.00028093646120401336334,9.364549130434783213e-05,0.00028093646120401336334,0.0021833896,0.0006377542,-0.0012516784,2.8542676,0.0033703442,-0.74591225,85.62483,20.36125,304.4147,63.049194,-0.5435033,0.5068815,10.462646,-7.902366,0.54350334,1345.3461904525757
21,105000,123.01376,43.239563,239.98596,64.047,204.67641325536061,30.59701,21.923914,68.48117,3.669322,247.4762,250.0,9.331104347826087334e-05,0.00027993311705685614876,9.331104347826087334e-05,0.00027993311705685614876,0.0015528302,0.000467922,-0.0008904247,2.6124043,0.002395567,-0.78547335,85.996056,20.397161,303.3885,64.33177,-0.54249907,0.50612545,8.487209,-8.955848,0.542499,1421.3007245063782
22,110000,144.72102,33.357563,224.1097,72.71256,206.37711069418387,26.669348,14.494744,49.3139,4.8973346,250.0,250.0,9.2976595652173914545e-05,0.00027892977290969896752,9.2976595652173914545e-05,0.00027892977290969896752,0.0011057146,0.00033212133,-0.00063484855,2.5129044,0.0017042293,-0.8689398,86.34496,20.36781,322.93524,64.59253,-0.5413282,0.5076158,9.183905,-7.135915,0.5413282,1490.455080986023
23,115000,132.5094,47.82229,289.84637,78.04564,207.95479204339964,21.946844,20.78927,76.008575,3.4477997,250.0,250.0,9.264214782608695575e-05,0.00027792642876254178627,9.264214782608695575e-05,0.00027792642876254178627,0.000788124,0.00024129768,-0.00045095832,2.3012614,0.0012148109,-0.84386384,86.73414,20.445107,332.7799,65.650894,-0.54123074,0.5064999,8.789178,-7.262327,0.5412307,1560.4716625213623
24,120000,106.43844,21.159235,143.1404,63.192146,209.42233856893543,19.453554,12.116354,42.38082,3.284742,250.0,250.0,9.230770000000000806e-05,0.00027692308461538460502,9.230770000000000806e-05,0.00027692308461538460502,0.000562399,0.00017298102,-0.00032193185,2.232052,0.00086694956,-0.870968,86.73394,20.290985,335.6585,66.01498,-0.54135454,0.5075237,12.20907,-6.847906,0.5413545,1632.596312046051
25,125000,115.03908,35.049957,219.22527,68.9387,210.79089376053963,27.581656,21.762293,68.04388,2.0873792,250.0,250.0,9.197325217391304927e-05,0.00027591974046822739044,9.197325217391304927e-05,0.00027591974046822739044,0.0004017424,0.00012405081,-0.00023002685,2.1220326,0.0006196768,-0.87832975,86.69557,20.122377,345.85614,66.666534,-0.5423507,0.5061404,8.332222,-7.335166,0.5423507,1701.0055630207062
26,130000,130.651,32.377693,198.29561,85.39183,212.07014681892332,31.922863,25.979366,96.63556,1.5906916,250.0,250.0,9.1638804347826090475e-05,0.0002749163963210702092,9.1638804347826090475e-05,0.0002749163963210702092,0.00028734075,9.045032e-05,-0.00016356075,2.0903344,0.00044250028,-0.868576,86.873604,20.138496,356.08444,66.90237,-0.53989375,0.50552464,9.119456,-7.5889897,0.5398938,1770.4068531990051
27,135000,123.48805,45.71562,264.1396,61.62282,213.24328593996842,40.675232,24.73438,90.03511,11.733047,249.2,250.0,9.130435652173913168e-05,0.00027391305217391302795,9.130435652173913168e-05,0.00027391305217391302795,0.00020571706,6.6016924e-05,-0.00011727248,1.9605564,0.00031697573,-0.88213694,86.872955,20.076508,362.32434,67.24868,-0.54051703,0.50509065,6.415196,-7.104416,0.54051715,1822.40478181839
28,140000,107.72084,35.428967,192.50604,45.083782,214.36906584992343,27.480368,20.50058,68.980576,2.5241728,250.0,250.0,9.096990869565217289e-05,0.00027290970802675581337,9.096990869565217289e-05,0.00027290970802675581337,0.00014746234,4.7481968e-05,-8.4042054e-05,1.8873491,0.00022707388,-0.92943084,86.73238,19.859097,374.03012,66.98993,-0.5396697,0.50699246,7.281392,-6.9080772,0.5396698,1866.5188868045807
29,145000,111.138565,27.556372,165.9149,74.671776,215.42793462109955,37.545753,25.41365,79.78808,2.3376176,250.0,250.0,9.06354608695652252e-05,0.00027190636387959863212,9.06354608695652252e-05,0.00027190636387959863212,0.000105812185,3.421699e-05,-6.0343773e-05,1.8081695,0.00016298537,-0.95250404,86.44885,19.694798,376.52118,67.7516,-0.54028404,0.5066642,7.3901963,-8.145407,0.54028404,1907.5728788375854
30,150000,111.145874,21.938953,154.27927,80.70288,216.42568542568543,28.042255,17.664719,63.67757,3.6154776,250.0,250.0,9.0301013043478266405e-05,0.00027090301973244145087,9.0301013043478266405e-05,0.00027090301973244145087,7.600824e-05,2.4499162e-05,-4.332665e-05,1.7489281,0.000117105315,-0.967314,86.13902,19.532766,385.01776,67.584335,-0.54067826,0.5076269,5.848031,-8.29328,0.5406783,1945.6507177352905
31,155000,111.995834,30.037651,194.09523,43.484165,217.36746143057505,23.061085,12.893263,43.636784,8.035294,250.0,250.0,8.996656521739130761e-05,0.0002698996755852842696,8.996656521739130761e-05,0.0002698996755852842696,5.4659784e-05,1.7622466e-05,-3.1155498e-05,1.7188576,8.427594e-05,-0.9593877,85.92261,19.335442,387.5116,66.84318,-0.54180634,0.50463754,7.2771816,-8.416641,0.5418063,1982.588650226593
32,160000,121.145584,32.11416,199.49821,82.51531,218.25784447476124,27.746744,23.919424,75.744606,5.0536346,250.0,250.0,8.963211739130434882e-05,0.00026889633143812705505,8.963211739130434882e-05,0.00026889633143812705505,3.9356615e-05,1.2724946e-05,-2.2370894e-05,1.7017846,6.0582242e-05,-1.017524,85.705284,19.264387,393.79697,67.35815,-0.53908145,0.50608826,7.085705,-8.369788,0.5390813,2024.732580423355
33,165000,117.21617,24.799477,164.77695,76.888336,219.10092961487385,23.761742,15.269923,53.384212,4.8502016,250.0,250.0,8.929766956521740113e-05,0.0002678929872909698738,8.929766956521740113e-05,0.0002678929872909698738,2.8368519e-05,9.062453e-06,-1.613374e-05,1.6873838,4.3712356e-05,-1.0125536,85.4215,18.954592,402.65274,67.25127,-0.54082984,0.5043429,7.5168324,-8.183926,0.54082984,2065.8633522987366
34,170000,107.15282,30.877266,164.81459,61.341114,219.90038809831825,36.78181,28.854944,91.518295,0.5927477,250.0,250.0,8.8963221739130442335e-05,0.00026688964314381269253,8.8963221739130442335e-05,0.00026688964314381269253,2.0469972e-05,6.592067e-06,-1.16042975e-05,1.6479255,3.154411e-05,-0.9665984,85.2156,18.827093,406.84668,67.647514,-0.54083747,0.5052913,6.8300223,-7.5762234,0.54083735,2115.1613581180573
35,175000,116.028015,30.822714,180.76982,61.28563,220.6595208070618,44.861145,21.469793,89.07081,7.5502124,250.0,250.0,8.862877391304348354e-05,0.00026588629899665551128,8.862877391304348354e-05,0.00026588629899665551128,1.4786713e-05,4.7729836e-06,-8.419373e-06,1.603124,2.2825077e-05,-0.9788435,85.10728,18.531483,404.55438,67.53342,-0.5434538,0.50119483,6.0772715,-9.990536,0.5434539,2153.709585428238
36,180000,106.02864,27.029333,153.40204,59.061913,221.38130381303813,37.827908,16.968817,64.58263,7.635225,250.0,250.0,8.829432608695652475e-05,0.00026488295484949829673,8.829432608695652475e-05,0.00026488295484949829673,1.0694603e-05,3.4749169e-06,-6.096798e-06,1.5588183,1.650612e-05,-1.035652,84.868126,17.835556,372.66962,67.75276,-0.5432901,0.5016457,6.144339,-7.3501663,0.54329014,2187.9423367977142
37,185000,118.29832,27.716885,159.94055,52.88447,222.06842737094837,27.163227,16.86679,65.266525,4.390846,250.0,250.0,8.7959878260869565954e-05,0.00026387961070234111546,8.7959878260869565954e-05,0.00026387961070234111546,7.744373e-06,2.4995263e-06,-4.418851e-06,1.5788362,1.19495135e-05,-1.1109267,84.5717,16.88137,320.3985,67.94087,-0.54283994,0.5022718,6.429891,-7.095063,0.5428398,2232.193305492401
38,190000,130.22768,26.18636,179.84558,68.75958,222.72332942555687,26.663086,29.811802,105.24614,1.7676821,250.0,250.0,8.7625430434782618265e-05,0.0002628762665551839342,8.7625430434782618265e-05,0.0002628762665551839342,5.6144368e-06,1.7829813e-06,-3.194486e-06,1.5282593,8.666488e-06,-1.0581446,84.3948,16.154192,263.8628,67.62682,-0.5434673,0.5012558,6.853894,-9.96063,0.5434675,2278.85458779335
39,195000,118.42462,27.053516,176.09453,75.37596,223.34822451317297,31.40596,19.360107,71.929695,7.6537733,250.0,250.0,8.729098260869565947e-05,0.00026187292240802671966,8.729098260869565947e-05,0.00026187292240802671966,4.075355e-06,1.2896879e-06,-2.313078e-06,1.5338176,6.28813e-06,-1.0613151,84.305626,15.809583,240.00282,67.501755,-0.54267526,0.49936235,7.100563,-8.600203,0.54267544,2321.0793380737305
40,200000,109.6676,28.793148,173.13596,58.16302,223.9451287793953,27.141022,18.832674,69.87352,3.3331015,250.0,250.0,8.695653478260870068e-05,0.00026086957826086953838,8.695653478260870068e-05,0.00026086957826086953838,2.9618202e-06,9.408186e-07,-1.6820495e-06,1.5271978,4.574776e-06,-1.0280452,84.23059,15.844212,234.29753,67.750786,-0.5442866,0.4985955,5.4177017,-8.311439,0.5442866,2361.36621427536
41,205000,114.47412,34.30007,193.53381,57.560593,224.51588170865278,25.503225,21.541805,56.282238,0.35419387,250.0,250.0,8.6622086956521741884e-05,0.00025986623411371235714,8.6622086956521741884e-05,0.00025986623411371235714,2.1553312e-06,6.8779485e-07,-1.2259302e-06,1.4688162,3.331952e-06,-1.0193492,84.013115,15.59958,227.46964,67.62393,-0.54578674,0.4959173,6.4852104,-7.1605077,0.54578674,2406.3126287460327
42,210000,121.1248,28.84723,172.01538,70.69295,225.06216505894963,36.41372,32.73451,114.72642,3.3069472,250.0,250.0,8.628763913043478309e-05,0.0002588628899665551759,8.628763913043478309e-05,0.0002588628899665551759,1.5706471e-06,5.0237276e-07,-8.9292075e-07,1.468961,2.427011e-06,-1.0562828,83.97667,15.366614,214.04764,67.55728,-0.5451461,0.49790746,7.1475935,-7.5212593,0.545146,2444.9979667663574
43,215000,129.30586,27.937532,183.25603,76.67732,225.58551941238196,19.2572,14.75244,50.02073,2.0055249,250.0,250.0,8.59531913043478354e-05,0.0002578595458193979613,8.59531913043478354e-05,0.0002578595458193979613,1.1462474e-06,3.6536107e-07,-6.524883e-07,1.4664915,1.7714237e-06,-1.1044925,83.940254,15.218278,216.92026,67.65378,-0.54528505,0.49649948,6.189975,-9.521895,0.54528517,2487.874055147171
44,220000,126.94708,31.666992,213.04753,73.17998,226.087358684481,18.531397,12.042813,38.46609,3.6877968,250.0,250.0,8.561874347826087661e-05,0.00025685620167224078006,8.561874347826087661e-05,0.00025685620167224078006,8.3790417e-07,2.6721665e-07,-4.7538208e-07,1.4245827,1.2943095e-06,-1.0825477,83.89331,15.15955,213.45168,67.712265,-0.54448634,0.49789163,4.825941,-11.26899,0.54448646,2524.7926046848297
45,225000,112.373085,35.237965,199.20189,54.86118,226.56898288016112,30.24714,16.056486,57.41432,5.030162,250.0,250.0,8.5284295652173917814e-05,0.00025585285752508359882,8.5284295652173917814e-05,0.00025585285752508359882,6.135857e-07,1.9522804e-07,-3.477392e-07,1.4110147,9.476838e-07,-1.0808841,83.73547,15.303507,215.1634,67.175674,-0.54434407,0.49567607,4.618123,-6.6602826,0.54434425,2572.2801921367645
46,230000,121.89042,31.136795,185.96611,66.931206,227.03158933859822,39.231922,30.589483,97.11017,2.7058046,250.0,250.0,8.494984782608695902e-05,0.00025484951337792638424,8.494984782608695902e-05,0.00025484951337792638424,4.5019317e-07,1.4353827e-07,-2.5493773e-07,1.4111149,6.951984e-07,-1.1018647,83.65052,15.36215,211.15102,67.04158,-0.54409367,0.49591166,7.3286495,-7.3204145,0.5440937,2605.44610452652
47,235000,107.32096,19.161818,128.84259,66.81925,227.4762826718296,29.207539,17.180836,65.174,8.087298,250.0,250.0,8.461540000000000023e-05,0.000253846169230769203,8.461540000000000023e-05,0.000253846169230769203,3.3103615e-07,1.0401658e-07,-1.8794948e-07,1.4150077,5.118984e-07,-1.1011928,83.48577,15.387537,210.5335,67.0022,-0.54620767,0.49491817,6.9726596,-8.262444,0.54620785,2669.3154072761536
48,240000,118.77455,26.488811,185.09148,80.05493,227.90408357075023,33.70443,12.92352,65.83089,20.562979,250.0,250.0,8.428095217391305254e-05,0.00025284282508361202174,8.428095217391305254e-05,0.00025284282508361202174,2.4407632e-07,7.597325e-08,-1.3862405e-07,1.4196516,3.7748558e-07,-1.12381,83.436775,15.3301735,211.20169,67.27939,-0.5465702,0.4938092,5.112185,-7.7528124,0.5465702,2735.7995014190674
49,245000,122.21771,34.07613,189.8995,51.702717,228.31593662628146,24.61468,14.654989,51.84758,5.560635,250.0,250.0,8.3946504347826093744e-05,0.0002518394809364548405,8.3946504347826093744e-05,0.0002518394809364548405,1.8051776e-07,5.6527476e-08,-1.0250767e-07,1.3932174,2.7939393e-07,-1.080022,83.42073,15.203468,208.83832,67.17517,-0.5476217,0.4932713,5.085596,-6.697709,0.5476218,2797.955330133438
50,250000,117.683044,20.438738,152.67628,77.78235,228.71271729185727,27.735601,23.343649,75.514915,0.4989419,250.0,250.0,8.361205652173913495e-05,0.00025083613678929762592,8.361205652173913495e-05,0.00025083613678929762592,1.3402672e-07,4.168068e-08,-7.6021465e-08,1.3949805,2.0737387e-07,-1.0867212,83.456314,15.131743,211.76898,66.91869,-0.54725826,0.49040404,4.880102,-7.0335383,0.5472583,2868.034312725067
51,255000,128.92838,32.687508,191.33997,73.97561,229.0952380952381,32.263783,18.628103,69.84215,11.4845295,250.0,250.0,8.327760869565217616e-05,0.00024983279264214044467,8.327760869565217616e-05,0.00024983279264214044467,9.996188e-08,3.109925e-08,-5.6635013e-08,1.3877549,1.5460441e-07,-1.1074454,83.428,14.992231,209.64804,67.60812,-0.54648036,0.49269742,5.231399,-7.2685003,0.5464804,2934.923891544342
52,260000,116.467674,36.36978,197.3404,66.15542,229.46425419240953,32.778854,14.122919,54.367897,11.820035,250.0,250.0,8.2943160869565217364e-05,0.00024882944849498326342,8.2943160869565217364e-05,0.00024882944849498326342,7.496805e-08,2.3283686e-08,-4.2526246e-08,1.3830458,1.1603403e-07,-1.1088263,83.42113,14.885693,208.52469,67.251335,-0.54758716,0.4902006,4.9199967,-6.8540773,0.54758716,3003.5587759017944
53,265000,117.55845,25.43862,162.28825,75.23966,229.82046834345186,41.20956,21.370058,73.22078,11.197665,250.0,250.0,8.2608713043478269674e-05,0.00024782610434782604885,8.2608713043478269674e-05,0.00024782610434782604885,5.6599003e-08,1.7478271e-08,-3.2043616e-08,1.3619384,8.763626e-08,-1.0273302,83.42859,14.811283,207.32309,67.59386,-0.548361,0.49000993,4.831314,-7.9571266,0.54836094,3072.1306552886963
54,270000,111.96047,31.575136,210.14479,78.11096,230.16453537936914,31.546108,22.037071,57.583317,2.6812377,250.0,250.0,8.227426521739131088e-05,0.0002468227602006688676,8.227426521739131088e-05,0.0002468227602006688676,4.3068685e-08,1.3339044e-08,-2.4371294e-08,1.3571675,6.667944e-08,-1.0364513,83.487915,14.753328,206.21208,67.63991,-0.5480045,0.4892362,4.4283423,-6.620919,0.5480044,3140.459020137787
55,275000,118.61542,32.78308,190.72437,71.97499,230.49706621961442,33.541176,21.12046,80.04006,9.718583,250.0,250.0,8.193981739130435209e-05,0.00024581941605351168635,8.193981739130435209e-05,0.00024581941605351168635,3.308418e-08,1.0219306e-08,-1.8686633e-08,1.3929323,5.118683e-08,-1.0644728,83.49371,14.6878195,207.56778,67.42325,-0.5469759,0.4894361,5.799105,-8.333036,0.54697585,3208.730506181717
56,280000,119.5883,26.777678,177.12656,64.71578,230.81863149216818,21.076988,13.262038,38.64942,0.9330063,250.0,250.0,8.1605369565217393294e-05,0.00024481607190635450508,8.1605369565217393294e-05,0.00024481607190635450508,2.5683992e-08,7.782544e-09,-1.4553398e-08,1.3332098,3.9830294e-08,-0.97577924,83.54311,14.540127,207.1284,67.9299,-0.5507545,0.4865474,4.998425,-8.105596,0.5507545,3275.267213821411
57,285000,127.86218,27.294493,186.2366,78.87529,231.12976480129765,31.0219,17.89145,66.04153,5.2156086,250.0,250.0,8.12709217391304345e-05,0.00024381272775919729053,8.12709217391304345e-05,0.00024381272775919729053,2.0176904e-08,6.091687e-09,-1.1424843e-08,1.3851179,3.129868e-08,-0.94600374,83.72928,14.499126,205.24908,68.40125,-0.5510352,0.48615494,5.4299226,-6.9971523,0.5510353,3345.012687444687
58,290000,123.595535,39.312958,264.3536,77.76934,231.43096568236234,18.932941,14.291207,44.127678,0.41957918,250.0,250.0,8.093647391304348681e-05,0.00024280938361204010927,8.093647391304348681e-05,0.00024280938361204010927,1.6060683e-08,4.7893827e-09,-9.061975e-09,1.4054493,2.4900709e-08,-0.89257276,83.88563,14.43656,204.52763,68.66113,-0.5503281,0.48598757,4.4716,-7.5210924,0.55032796,3410.808756828308
59,295000,119.9396,29.177248,188.49464,70.51019,231.72270227808326,30.199802,13.585728,48.808853,9.250978,250.0,250.0,8.060202608695652802e-05,0.00024180603946488292802,8.060202608695652802e-05,0.00024180603946488292802,1.2959499e-08,3.819513e-09,-7.3198354e-09,1.4061021,2.0107668e-08,-0.8711454,84.090355,14.390329,204.03323,68.54441,-0.5514642,0.48429248,4.469719,-6.8890386,0.55146414,3480.256170272827
60,300000,117.185524,28.217129,196.50308,81.0232,232.00541376643466,46.070248,24.546307,84.65191,7.0279045,250.0,250.0,8.0267578260869569224e-05,0.00024080269531772574676,8.0267578260869569224e-05,0.00024080269531772574676,1.0604453e-08,3.1132914e-09,-5.9943366e-09,1.3815047,1.6476234e-08,-0.7713525,84.20382,14.153623,202.6145,69.12218,-0.55364996,0.4813621,4.3626356,-8.26084,0.55365,3548.7708055973053
61,305000,130.99254,25.856617,189.60722,77.74635,232.27951256664127,22.653162,14.795137,49.994545,3.6182044,250.0,250.0,7.993313043478261043e-05,0.0002397993511705685322,7.993313043478261043e-05,0.0002397993511705685322,8.79981e-09,2.563131e-09,-4.9631756e-09,1.4294484,1.3660263e-08,-0.79388463,84.43726,14.153284,205.25473,69.38995,-0.55230284,0.48261487,4.7685766,-8.643265,0.55230284,3614.625053882599
62,310000,113.27877,23.314434,156.12592,78.2141,232.54538634658664,37.502773,20.668951,70.11053,7.0175,250.0,250.0,7.9598682608695651637e-05,0.00023879600702341135095,7.9598682608695651637e-05,0.00023879600702341135095,7.4016926e-09,2.1135105e-09,-4.1821155e-09,1.4366392,1.1506378e-08,-0.7346056,84.748215,14.132991,205.98053,69.80034,-0.55450267,0.4800795,5.4226475,-7.3125625,0.55450267,3678.6943740844727
63,315000,134.79556,27.962166,182.05476,77.5882,232.80339985218035,34.71896,26.538195,98.92961,0.4824716,250.0,250.0,7.926423478260870395e-05,0.00023779266287625416968,7.926423478260870395e-05,0.00023779266287625416968,6.3065055e-09,1.7659678e-09,-3.5584449e-09,1.4521203,9.807137e-09,-0.6604814,85.05017,13.980695,204.23645,69.888176,-0.55501866,0.47797388,4.8947206,-8.07423,0.55501884,3752.2098100185394
